,评论,得分,时间,点赞
113,体验很好，值得推荐，有趣好玩，景色不错，很喜欢，旁边的海军博物馆很有气势，海上看过去很不错。,4.4,2020/09/22,0
114,景色不错，性价比高，有趣好玩，总体超赞，青岛真的好美啊 现在一直免门票,4.4,2020/11/30,1
115,小青岛开始以为没什么意思，其实去到以后发现很适合照相，很惬意，很适合家人或者情侣，四面都是海听着海浪声很舒服,4.4,2020/07/03,1
116,小岛风景还可以，但是面积比较小，特意跑一趟就不值当了，打电话问说必须提前预约，但是门口并没有人验票和预约信息。风雨大的时候会闭岛，如果天气不好，最好提前问问再去。,4.4,2020/08/22,0
117,环境好 空气清新 适合散散步 人比较少 适合拍照,4.4,2020/09/10,0
118,强烈推荐，岛上可以360°看海，离鲁迅公园，栈桥也都非常近，而且人很少，不知道这些差评的人什么想法，花十块钱门票，你到底想买个啥？比起极地海洋公园，人挤人，到处排队，门票249，喂个白鲸180的变态收费，这里的十块钱简直太值太值了，游客少，随手就能拍个亲子大片，这里是我们来青岛玩的最舒服的一天！傍晚，听着海浪，吹着海风，真的太舒服了！,5.0,2019/07/31,5
119,售票保安态度傲慢，有损青岛人民形象。强制扫码买票，不能线下买票，非常不方便，就算因为疫情原因需要实名登记，但是现场用身份证买也是实名啊。,1.0,2021/07/10,0
120,不错 景色非常好,5.0,2020/08/14,0
121,"【景点攻略】
详细地址：青岛市市南区琴屿路26号

交通攻略：距离火车站车程大概20分钟，地铁三号线直达，人民大会堂站下车即可

开放时间：8:00\17:00

门票价格：5元

亮点特色：一个新的视看青岛，海水清澈见底，与信号山遥遥相望，旁边就是海军博物馆

小Tips：建议公交出行，路太窄，停车少，地方叫小，一个小时可结束",4.4,2021/04/29,0
122,"青岛的海一年四季都美如画，相对于冬天的清澈，春天的海边多了一份清爽，周末放松去城市中的海道吹吹海风，听海浪阵阵吧！


景点名称：小青岛
详细地址：青岛市市南区琴屿路26号
开放时间：08:00-17:00
门票：5元
 
位置
靠近鲁迅公园附近，栈桥对面的小岛，四周被大海环绕，面积只有0.024平方公里；
 
交通
开车过来跟着导航走直接就能到，不过周末节假日期间附近堵车比较严重，另外开车进来直接上岛有少量停车位；公共交通乘坐地铁3号线到人民会堂站C口出不行15分钟左右就到了；
 
票价
门店5元每位价格还算合理，在门口有售票处，军人残疾人老人儿童免费；
 
游玩建议
如果是开车过来进门的时候先买票换票然后就可以直接上岛了，把车停在海边然后按照顺时针转一圈下来，可以看到对面栈桥上的人山人海，长长的韩剧同款堤坝，还有海军博物馆的军舰，中心位置的琴女雕塑；
 
游玩总结
不方便停车进去可以把车听到海底世界然后走过来，因为公园不是很大最多逛两个小时，可以安排其他时间在附近转一转，天气好的时候傍晚时分过来看夕阳西下也很美！
 ",4.4,2021/03/27,0
123,有趣好玩，景色不错，值得推荐，体验很好，,4.4,2020/08/15,0
124,太不是很好，这个也在栈桥一路，收10块门票，反正休闲游走走看看顺便逛逛，上面有个灯塔，但是不能爬，感觉灯塔也有些年头了。,4.4,2019/12/10,0
125,来青岛当然要去小青岛咯，环境优美静谧～,4.4,2020/12/01,0
126,来青岛还有时间的话，这里也要打卡噢～,4.4,2020/10/23,0
127,10多年没去了，变化很大，值得去走走,4.4,2020/08/19,0
128,园中之园，收费景区，不过风景更好。,4.0,2020/09/10,0
129,小青岛位于栈桥的对岸，海军博物馆的旁边，他是一座微缩的青岛景观。门票10元，大家可以在参观完海军博物馆后，走后门进入小青岛景区。小青岛上有一座白色的灯塔，也算是青岛的标志之一，值得来看一看。,5.0,2019/08/01,2
130,唯一遗憾，洗手间没有开放,5.0,2020/11/15,0
131,只能拍拍照 没有什么看的,4.4,2020/09/29,0
132,都不知道为什么要买门票才能进去？里面就和鲁迅公园，栈桥景色一样，鲁迅公园，栈桥都是免费游玩的。,4.4,2020/08/10,0
133,风景很美！,4.4,2020/10/04,0
134,"小青岛公园与人头攒动的栈桥遥遥相望，白色灯塔算是最浪漫的景观了。
公园不大，里面游客也相对不多，面朝大海走走逛逛还不错的。
入口有些窄，停车场不算大，门票没记错应该是10元。",5.0,2018/09/07,2
135,小青岛是一个值得去的景点，风景很好，孩子很喜欢,5.0,2020/04/15,0
136,小青岛公园什么时候也能免费呀 游览心情会更愉悦,5.0,2020/03/06,0
137,去小青岛公园做公交车到鲁迅公园下车后，只能沿着海边步行前往，岩石上有多对拍婚纱照的新人，成为靓丽风景的一部分。路过海军博物馆，可看到外面停放的武器和军舰。白天小青岛是收门票的。沿着堤坝漫步，海风佛面，晚霞辉映着白色登塔。步入岛上，映入眼帘的是雕塑风琴少女。小岛不大，在海浪拍击声中环绕一周也就10几分钟，路过铁门紧闭的鱼雷仓库，让悠闲的心境有了点小波澜。,4.4,2019/05/22,2
138,小青岛是我非常喜欢的一个景点，门票一年四季十元，特别文艺的一个小岛，海岛上常年播放音乐，要到小青岛必须经过一段海上大坝，青岛的名字也和小青岛有很大的关联，小青岛上面有一座非常美丽的白色灯塔，它像征着希望，守候！小青岛的风景更是非常优美！旁边不远，就是海军博物馆，鲁迅公园等等有名的景点！,4.4,2019/03/21,2
139,青岛有个小青岛，又名琴岛，据说青岛的名字还是有小青岛来的，小青岛一年四季门票都是十元，景色很美，在小青岛可以还看青岛前海美景，非常的不错哦！,4.4,2019/03/11,3
140,穿过鲁迅公园，经过陈列着大量的退役舰艇和飞机的海军博物馆，就到了小青岛。小青岛面积很小，形状如同一把古琴，又有“琴岛”之称。小青岛最显眼的景致是最高处矗立的一座洁白的锥形灯塔，系1900年由德国人建造，是海上过往船只进出胶州湾的重要航标。还有一尊姿态优美的琴女雕像。,4.4,2016/08/19,17
141,"登上郁郁葱葱的小青岛，映入眼帘的是美丽的海岸线及蔚蓝澄澈的海水，碧海蓝天在这里得到了最好的印证。舒适浪漫的氛围孕育了悠闲惬意的人们，海边礁石上随处可见三三两两的垂钓者。
对面即是一座座鳞次栉比的高楼大厦，另一边毗邻海军博物馆，陈列着大量的退役舰艇和飞机，更遥远的远方，则是海的尽头，我无法看到，但在眼里已然成了绝美的风景。当然，最显眼的是那一座洁白的锥形灯塔，如同天使一样照亮了海上夜空，风雨飘摇中成了屹立不倒的精神象征。",4.4,2016/06/19,27
142,直接去青岛吧，小青岛有点名不符实的感觉,4.4,2020/07/28,0
143,景色非常不错，空气清新，适合放松心情。,4.4,2020/03/13,0
144,挺不错的风景，值得去玩下，还挺不错的。,5.0,2020/02/04,0
145,不错，风景很好，能看到军舰还有潜艇…,4.0,2020/08/10,0
146,很美，不错的，值得一去，还不错的。,5.0,2020/05/05,0
147,开始不想去，去了不想走，很适合家庭或者情侣出行，里面风景很好随便拍照都是大片，一边散步一边听着海浪声很舒服,4.4,2020/07/03,0
148,也就是去看海，岛上没什么景点，有名的也就是灯塔和琴女雕像，坐公交只能到鲁迅公园，步行过去还要十来分钟，不想走路的可以坐出租，六点之后去不要门票,4.4,2019/10/12,0
149,《七绝。赞小青岛》绿树成荫小青岛，礁石环绕塔灯高。花坛琴女弹云彩，琴屿飘灯映海涛。(祖国山水898，青岛市小青岛景区)。,4.4,2019/07/02,1
150,景色不错，值得一玩的打卡景点。只是时逢台风，风雨交加，游玩体验大打折扣。景色不错，值得推荐，,4.4,2020/08/07,0
151,"挺好的，旁边就是海军博物馆，可以看到很多军舰飞机之类
岛很小，旁边鲁迅公园也可以一起玩玩",4.4,2020/08/09,0
152,"小青岛公园是山东省青岛市的标志性建筑，位于胶州湾入海口的青岛湾内，占地面积2.47平方千米。因岛上林木长青，遂称青岛；岛形如琴，水如弦，风吹波涛如琴声，又称琴岛。
中",4.4,2019/07/04,0
153,这次在青岛住的民宿太满意了啦！就在 琴屿路 13号，屋子虽小但很可爱，非常典型的海岸风，进门是小客厅，然后是洗漱区，再进去就是卧室啦。最重要的是推门就是大海！两边就是 鲁迅公园 和 小青岛 。老板还在五四广场开了家烧烤店，去吃打折！,4.4,2021/04/19,0
154,"小青岛公园青岛市标志性建筑，位于胶州湾入海口的青岛湾内，占地面积2.47平方千米。因岛上林木长青，遂称青岛；岛形如琴，水如弦，风吹波涛如琴声，又称琴岛。
小青岛上的灯塔由德国人在1900年建造，塔高12米，通体雪白，至今仍在正常使用。每当夜色降临，塔顶的主灯闪烁起红光，塔底灯柱也亮起绿光。",5.0,2016/11/19,8
155,小青岛很小，但是山不在高，有仙则名，这里是许多外地游客必去的地方，我们也不能免俗。青岛海边的石头很有特色，是咖啡色调的，很是好看，沿小青岛转一圈大约半个小时。风景还是不错的。,4.0,2019/06/13,1
156,没啥逛的。还要5块门票。,2.0,2021/06/15,0
157,美丽的小青岛 来青岛一定要打卡噢，如果做快艇也要选择绕岛一周噢～,4.4,2020/05/28,0
158,体验很好，景色不错，景点相对来说较少，但是可以看对岸的建筑群,4.4,2020/08/06,0
159,小青岛公园，于栈桥、鲁迅公园左右为邻。礁石环饶着小岛的四周；虽然面积不大，但空气新鲜，清爽宜人！岛上独特的建筑，被黑松、朴树等树木掩映着，别有一番情致。站在说不出名的少女雕塑前眺望远处：游艇在飞翔，激起串串白色的浪花；载有集装箱的商船，抛锚于视力所及的不远处；海天一线，美丽壮观！沿着战时日本所建的鱼雷洞库出口的航道前行，在海边处就能望见对面的海军博物馆的军舰。,4.4,2019/06/17,1
160,小青岛公园早晨6-7.30免费  趁早去景色优美人还少 推荐,4.4,2019/09/09,0
161,没什么好玩的,4.4,2020/12/04,0
162,门票10元，学生票5元。小青岛，鲁迅公园，海事博物馆相邻。小青岛因其灯台而出名，既有栈桥，又有海边礁石，还有环海的小路，面积虽不大，但一路转下来却很舒服，既能观海又能感觉到小资小调，很是惬意。,4.4,2014/10/27,9
163,值得一去，10元门票，风景不错，360度看海。能看到海军博物馆里的军舰、军机及各种设备。省去海军博物馆门票啦！模仿琴女雕塑动作拍出的照片很美。,4.4,2019/06/13,1
164,到海军博物馆顺便到这里玩的，本来以为直接走过去就可以，没想到还要收门票十块钱，沿着小青岛大坝走过去围着小青岛走了一圈，海边的景色倒是很美，都是大礁石有很多生蚝，就是比较小，主要还是观島周边的海景，喜欢拍照的可以过去好好转转。,4.0,2018/10/05,0
165,2017年7月20日来到小青岛，天气略热，建议撑伞带好太阳镜，一路上没树荫。入口在鲁迅公园边上，看到鲁迅公园大门往右沿海走，太约走10分钟，海风吹吹很舒服，路上没什么人，视野非常开阔，小青岛门票10元，60岁以上老人给售票员看下身份证即可免票。,4.0,2017/07/20,17
166,一般般   修身养性的地方  一般般的公园样子 ，喜欢清净的过去转转 。园子小小的。记得千万别吃过去道上的海鲜摊的水饺！！！！我擦啊 很难吃的速冻水饺 33块一份！！！路边摊玩什么高大上的价格！不标价 万万没想到一份水饺还玩坑爹！！,4.0,2014/09/06,16
167,与栈桥隔海相望，青岛的标志性景点之一。,4.4,2019/10/05,0
168,小青岛，栈桥附近的一座小岛，风景很美！,4.4,2019/08/31,0
169,网红打卡景点，值得去看看，风景不错,4.4,2019/09/07,0
170,差一分多钟预约的，很安静的小岛。,4.4,2020/08/14,0
171,价格便宜，比较实惠，想来很久了,4.4,2020/07/10,0
172,小青岛以前是不能让游客上岛的。,4.4,2019/10/05,0
173,青青岛，小青岛！很优美，特别喜欢这种小岛，风景优美！很不错的！小青岛公园一年四季都是门票十元！很美的风景！青岛的名字也是由它而来！,4.4,2019/04/26,1
174,"小青岛历史悠久、位于青岛弯内、面积不大.岛上绿树葱葱,山顶上有一灯塔。绕岛一周也不过十分钟。但岛上十分幽静、岩石秀丽.。现在有一条路可从车站直通小青岛公园。这里,六十岁以上的老年人是免票的。",4.0,2016/09/06,15
175,从海军博物馆的北门出来，沿着海滨车道走过一座小桥就可以走到小青岛的灯塔山下面。这里海水很干净，视野开阔，一边是高楼林立，一边是广阔的大海，风景优美,5.0,2018/10/03,0
176,位置好，周边景点集中,5.0,2020/08/08,0
177,小青岛形状如同一把古琴， 又有“琴岛”之称。岛特别小，本身岛上除了有个白色灯塔，一个“琴女”的雕塑，其实并没有什么可看的 ，踏上小岛，像个观景台，看岛周围的海景，远处海湾的高楼大厦，八大关的红瓦白墙，真的很美。,4.4,2019/08/03,1
178,小青岛就在军事博物馆对面，是个很小很美的岛上面有个灯塔可惜没有上去，绕着岛走一圈很凉快。岛上有很多花开得很漂亮，可以看到海上大家在玩快艇。,4.4,2019/05/07,0
179,还可以，值得一去,4.4,2020/07/31,0
180,小青岛，像坐落在海上的一颗明珠，安静却不失美韵。漫步在小青岛的幽深小径，犹如进入世外桃源一般，那份远离人世喧嚣的安逸，让人神清气爽。。。,4.4,2019/01/16,0
181,不错风景很好,4.4,2020/06/27,0
182,到青岛第一个去的景点就是“小青岛”了，去的时候碰上大雾，能见度真的不高啊，灯塔若隐如现的，不过到别有一番风味,4.0,2019/05/26,1
183,景点比较小，可以开车进去方便很多。山顶风景还算不错，可以远望栈桥，这个时候太晒了就是。,4.0,2020/08/17,0
184,夏天的青岛真是太舒服了，二十几度。小青岛公园 青岛市标志性建筑，位于胶州湾入海口的青岛湾内，占地面积2.47平方千米。因岛上林木长青，遂称青岛；岛形如琴，水如弦，风吹波涛如琴声，又称琴岛。,5.0,2017/10/07,5
185,小青岛的景色非常美，跟在另一边看到的完全不一样，建议登岛一游。岛不大，溜达一圈也就半个小时，但是在上面发发呆还是不错的。,4.4,2019/06/17,0
186,小青岛因海浪抚岸，有琴瑟之声，故又称“琴岛”。在栈桥回澜阁上凭栏远眺，只见小青岛山岩峻秀，林木蓊郁，红礁碧浪，绿树白塔，如一幅美丽的图画。 岛上耸立着一座白塔，是轮船航行的标帜，遍岛盛放百合。入夜，岛影朦胧，塔上航标灯时明时暗，岛南部平坦的广场上，那位手抱古琴的“琴女”，在皎洁月光的笼罩下凝视海面。,4.4,2018/03/01,4
187,"小青岛岛山岩耸秀、林木常青。青岛口、青岛市等名皆源与此。小青岛原为海中一小岛，海拔17.2米，长约0.11千米，宽约0.114千米，面积为0.012平方千米。1942年修筑长377米、宽8米的堤坝，与陆地相连，成为陆连岛。岛上有一座白色灯塔。高15米半，入夜，为船舶导航的灯光一明一暗，构成一幅美妙的夜景图，“琴屿飘灯”即此。1988年辟为公园。新建有2700平方米的广场、80平方米韵厅、贝壳形观海厅等。
   从海军博物馆原路出来，再从鲁迅公园一侧的海边小路走了大概一刻钟，才来到小青岛的售票处，这才发现，博物馆停靠舰艇的地方有一处铁门，正通到这里，博物馆里的员工下班时就是从这里出入的，早知道就不用绕那么大的圈子，不过不绕这个圈子的话，我也不能顺道走进依海而建、狭长幽静、布满林荫小道的鲁迅公园。与其说是公园，我觉得这里更像是一个有海景衬托、绿树环绕的别致所在。 
   看着夕阳将远处的岛上的白色灯塔连通小青岛一起染成墨色，我沿着长长的堤坝慢慢走近它。小岛上，收获颇丰的垂钓者仍舍不得离去，饭后散步的居民也三三两两的走在岛上绿树掩映的小径里，而我被岛上众多的花猫吸引，在黄色的青岛百合边追踪着它们的脚步，由它们引领着我在这小小琴屿（小青岛的别称）上的小小历险。

   当人散尽、猫走光后，我也该离开了，回首间，婀娜多姿的琴女仍旧捧着古琴，在弹奏着凄美动听、却至死不渝的爱情故事。
  白天的小青岛，红礁碧浪、相互抚慰，绿树白塔、相互衬映，俨然天工之笔绘就的美丽图画；入夜的小青岛，在习习海风之中，岛影朦胧，华灯初上，斑驳多彩，使原本美丽异常的小青岛更加妩媚动人。",4.4,2015/01/06,11
188,很不错哟，风很大，不好打车，人也挺多的，但是景色真的无敌，卫生间的卫生状况不好。这是我在灯塔下卫生间旁边的石桌旁拍的。,4.4,2015/10/06,6
189,栈桥的对面就是小青岛，也称琴岛。岛上绿树葱葱，有个琴女的雕像。周围都是礁石，可以在这里吹吹海风。小青岛面积不大，一会儿功夫可以转小青岛一圈，小青岛与陆地相连是一条长长的海堤。,4.4,2017/09/14,5
190,在小青岛可以很好地从另一个方向观看栈桥和周边的海湾，晚点去门票免费。,4.4,2020/08/09,0
191,现在是免费进，可以开车进去，周末人多些。岛上看风景就是远望栈桥。,4.0,2020/08/17,0
192,坐公交到鲁迅公园下，然后走过去，小青岛上岛是需要门票的，淡季旺季价格不等，如果你开车的话，也可以购买车票开过去，建议走过去，桥漫长的，景色还不错。岛上的风景还是蛮不错的，上灯塔可以看整个全景。值得一去的景点！,5.0,2018/02/01,3
193,说真的旅游还是需要有个认识个当地的人，某人铺子老板强烈推荐我去小青岛公园，进去之后才知道自驾游的车也是可以进去的，虽然不大，但是比起中山公园，我觉得小青岛公园更值得一看，非常非常美，小青岛公园附近有海军博物馆，进去都是各种海军潜艇啊，大炮啊什么的，男孩子应该更喜欢一些，门票也不贵可以团购。老板家的东西也好吃！！哈哈哈哈哈~~~,5.0,2017/07/03,7
194,一人花了十块钱进去一个岛，很小的一个岛，开始没报多大希望，后来游了一圈在近海边的地方坐了一个小时，专门听海看海，那时候接近傍晚了，夕阳西下，内心说不出的和谐宁静，自此我相信：海有魔力。值得细细品味！,4.4,2014/08/06,7
195,"地道的青岛人
小青岛，以前总是在栈桥周围看小青岛，这次走进去看了看，风景的不同，心情的不同，领略大青岛的每一寸土地，今天正好看到了一句话，那些我想去的地方，都是未曾谋面的故乡",4.4,2017/07/03,4
196,很美丽的小青岛矗立的白塔，和栈桥遥相呼应。,4.4,2019/09/04,0
197,因为要刮台风了，小青岛不让登台了，只能在岸上观望着，小青岛看起来很小，岛上有一座灯塔。远远望过去真的如名，小型青色的岛。,4.4,2019/08/10,2
198,小青岛公园的环境还不错，三面临海，1942年建的防波堤与陆地相连。岛上有灯塔，可惜不能上去，小朋友很失望。靠栈桥那边的海堤门关了也不能去，但还是有人绕着进去了，去那拍照也不错。岛上还有鱼雷库。十元门票，而且只收现金。,4.4,2017/08/25,6
199,小青岛是一座小岛，站在岛上可以看到美丽的栈桥。因岛的形状酷似一把古琴，小青岛又叫琴屿岛，也是青岛这座城市的命名原因。进入景区口有一个小型的军事博物馆可以看看，岛上有个灯塔。环顾小岛，景色不错。,4.4,2017/05/19,2
200,坐公交到鲁迅公园下车，沿海岸到大坝走5分钟就到小青岛了，在小岛上坐坐晒太阳超级舒服，灯塔在极限挑战里出现过。,4.0,2016/02/16,12
201,从海军博物馆出来走十多分钟就能到，岛不大，票价10元，上面有条小铁轨，是当时运鱼雷什么的留下的，长长的堤坝是不对外开放的，人不多时可以偷偷去走一走，人多就不要挤了，确实不安全。去完海军博物馆可以顺便去小青岛看看。本来想坐船回到栈桥，快艇要价300太黑了，最后去的鲁迅公园坐公交到火车站,4.0,2017/08/21,5
202,10块钱的门票，不是网上说的分淡季还是旺季，从鲁迅公园过去走500米就到了，环境很好，及时天气闷热，小青岛也很凉爽，值得一去！比栈桥好太多，还能抓小螃蟹,4.4,2017/07/08,7
203,小青岛特别美，美的惊艳，太漂亮啦，这里人不算太多，各种礁石，惊涛骇浪，远处的碧海蓝天，游艇，独自漫步，思考人生的好地方啊！！,4.4,2019/06/14,0
204,从栈桥上看小青岛就觉得很美，于是利用一个下午的时间去玩，小青岛门票10块，60岁以上半价，性价比挺高，从售票处往小青岛走的路上路过海军博物馆，可以远距离的欣赏好多战舰，岛上还有日本人修的仓库和运输轨道，挺值得去的,4.4,2017/08/16,4
205,这里夜色挺美哒 到青岛旅游的亲们推荐你们来这里看看 它也是青岛的标志 又名“琴岛”,4.4,2016/05/23,33
206,因为过年，博物馆闭馆了，所以要从鲁迅公园绕行，走路还是挺远的，岛很小，但是坐在长椅上，听听海浪还是挺好的，不过风有点大，注意保暖。10元的门票价格偏高,4.4,2015/02/12,0
207,门票十元，学生票五元！一个很适合看海的景点，它的旁边是鲁迅公园！走进小青岛，你会发现一座灯塔，这也是青岛市的来历！美中不足的是这座公园是封闭的，它的尽头是海，你走进去之后还要走出来。,4.4,2017/05/04,4
208,价格不贵，全面看海的旧灯塔，很有历史感的地方，大坝也很好看。,4.4,2019/05/16,0
209,"小青岛公园，其实就是俗称的小青岛，是位于海军博物馆旁边的一个绿色小岛，就是因为它四季都是绿色，所以就叫做小青岛。
上面的公园曾经因为会议期间而关闭，现在已经重新开放了，过去那边交通还算是比较的便利，但是里面并不是特别的大，可以在上面远眺栈桥。
去休闲一下，上面的景色还是可以的。",4.0,2018/07/12,3
210,我觉得挺值的去的呀，就是海风比较大！去的时候天气有点阴……导航问题？绕了一大圈才找到入口，我记得学生票十元吧。在小青岛那里拍了好多很好玩的照片，找了出礁石专门抓拍浪花激起来的时候，在石台拍了张很高的照片嘿嘿嘿嘿,5.0,2017/10/23,3
211,小青岛又叫“琴岛”，其实就是青岛室内很小的一座小岛，与鲁迅公园，海军博物馆相连。到了才发先小青岛进去是要门票的，好像20一位吧。风景确实不错，但青岛看海的地方太多，个人觉得门票不值，到是门口的海军博物馆，有兴趣的可以进去看看。,4.0,2017/07/24,5
212,水质特别好的海域，一路沿途风光右侧海军博物馆，离鲁迅公园也很近，门票便宜，地方很小，但是景色很美，与栈桥隔海相望，比栈桥人少很多，海边风大。,4.4,2017/04/19,2
213,周围全是海除了海还是海。在鲁迅公园下车先去的小青岛就为了那个灯塔门票10块然而灯塔并不能进入有点失望！沿途有很多垂钓的人感兴趣的可以驻足观看一会儿一般都能钓上来小鱼小螃蟹什么的。旁边是海军博物馆个人觉得没有必要买票进去因为就摆在外面一目了然,4.4,2016/11/16,5
214,个人觉得这是个很值得去的景点，门票十元，价廉物美。在小青岛公园你能看到海对面的青岛标志性建筑栈桥、天主教堂、小鱼山等，还能看到隔壁的海军博物馆。值得一体的是，这里曾经是日军鱼雷库，至今仍能看到葱鱼雷库通往海边的轨道。,4.4,2016/07/08,7
215,值得去 带孩子感受一下海边的感觉  海的辽阔 有机会还会去 青岛的海上大桥 海底隧道 到青岛必须开车去,4.4,2015/10/19,0
216,水中小青岛如琴似月，树影婆娑，白色的灯塔静静伫立。背海西行，坐在小青岛的礁石边，听着4点的钟声！感受阳光洒在脸上，温暖轻松。,4.4,2017/06/02,2
217,在鲁迅公园那边沿海走过去，到海军博物馆后门。小岛不大，很快能绕一圈，灯塔还不能上去。不过可以从另一个角度看军舰和栈桥，挺好！,4.4,2016/12/16,8
218,小青岛，本来说是叫“琴岛”，从信号山上面看，真的像一把琴噢。去的比较早，几乎没有人，天气非常给力，琴屿路实在是太漂亮了！！！岛上其实只有一个白塔，可以看到对面的栈桥，还有青岛的老城区。吹吹海风，可以在发一个下午的呆。,5.0,2014/05/15,2
219,就是一个小岛  风景很不错  有很多可以拍照的地方  因为是礁石岸所以水很干净  从海军博物馆出来就可以到小青岛  成人票10块 学生票5块,5.0,2017/07/17,2
220,这个地方以前是一个灯塔和简易的炮台,5.0,2019/08/18,0
221,小巧玲珑，小家碧玉！有当年德国人建造的灯塔，还有一尊姿态优美的琴女雕像，离栈桥、海军博物馆、鲁迅公园都很近。,4.4,2016/06/25,2
222,小青岛因形状如同一把古琴，故又有“琴岛”之称。最高处矗立的洁白锥形灯塔是标志建筑。它与栈桥隔海相望。有堤坝和岸上连接，岸边就是海军博物馆，还停有好几艘军舰，来此地游玩可以欣赏美丽的海景。,4.4,2018/07/13,0
223,门票10块，不过我看见有几个人好像没买门票也进去了？很小一个岛，很快就能走完，除了个灯塔和海景也没什么娱乐，适合一边喝茶或咖啡一边看着海发呆。,4.4,2017/04/17,4
224,环境不错，适合情侣去转转，小孩子去也好，海边石头多，可以去捉螃蟹。地方不大，一二十分钟就够了，不过有时间坐在阴凉的地方发发呆感觉更好，开车去免费停票价也便宜,4.4,2017/06/27,3
225,景色不错，门票10元，岛很小，可以开车进去。小青岛最显眼的景致是最高处矗立的一座洁白的锥形灯塔，这是海上过往船只进出胶州湾的重要航标。,4.4,2014/12/19,0
226,小青岛公园是一个很漂亮的公园，里面有很多青岛出名的景点，而且价格也不贵，不过我去是有雾，这就有点尴尬了，不过还是推荐，因为确实不错,4.4,2017/06/02,2
227,我只能说来青岛一定要去一趟小青岛公园，虽然公园不大，但是带给人的乐趣和享受是无法言说的,4.4,2019/06/02,0
228,小青岛，青岛最小的岛，绿树常青所以青青的小岛，德国侵占青岛十七年它是德国的军火库，现在为公园。海水，海鸥，小岛，仙女。四周青岛美景一览无余。——【青岛专业向导清珊】,5.0,2017/11/13,2
229,琴屿飘灯美映海影》琴岛琴女雕像美，屿似古琴灯塔映，飘洒落英飞碧海，灯照长堤熠海影。,5.0,2018/06/13,2
230,"添加在我的健身日记，哈哈，晚饭后的散步时间。

青岛已经度过桑拿天的感觉，湿热不在，换成了烤箱似的样子，受热均匀，哈哈，这个季节来旅游还不错，晴空万里，红瓦绿树碧海蓝天尽收眼底。

晚七点后公园免费进出，依然游人很多。",4.0,2018/08/09,0
231,18.30后不要门票，去的人比较多，还有团对队去那里的，傍晚景色很美，值得一去。,4.4,2016/06/28,6
232,五一去的，可能因为收十块钱门票吧，去的人比较少，可以好好欣赏风景，跟照相。去散步溜达溜达不错的，像我学生票很合算的。,4.4,2016/05/06,2
233,喜欢的不得了 无法用言语来形容 真的很美,4.4,2015/02/22,0
234,小青岛，真的好小，围着岛上转一圈用不了二小时就结束了。白色的灯塔是小青岛的标志性建筑，岛的四周是礁石，夏天去的时候，海边长满了浒苔。有推土机铲浒苔。,4.4,2017/04/05,2
235,小青岛景色优美 能看到停泊的军舰 岛上还有小灯塔 坐在长椅上看看海景很棒,4.4,2019/04/25,0
236,"秋高气爽，万里无云。
在小青岛走累了坐在山腰的石凳上，在树荫下乘凉。远瞰辽阔的海洋，近看海边的美女，真是精神和视觉的双重享受。",4.4,2016/08/31,3
237,很好的地方，岛上很安静，海水也干净，海风特别大，很清爽，可以去抓螃蟹，岛上很漂亮，很优雅，海军博物馆就在它旁边，去海水浴场也近，值得推荐。。。,4.4,2017/06/03,2
238,这次8月去青岛一定要去逛逛，非常的向往一定会带来不一样的旅途,5.0,2019/07/04,0
239,青岛名字来源，小青岛门票一年四季门票十元。风景优美，很不错。,5.0,2019/03/19,0
240,小青岛公园是青岛市标志性建筑，位于胶州湾入海口的青岛湾内，占地面积2.47平方千米。因岛上林木长青，遂称青岛；岛形如琴，水如弦，风吹波涛如琴声，又称琴岛。岛上有个白塔，是以前航海的信号塔，小青岛与栈桥隔海相望，从回澜阁上凭栏远眺，只见小青岛山岩峻秀，林木蓊郁，红礁碧浪，绿树白塔，如一幅美丽的图画。,4.0,2017/08/02,3
241,小青岛是性价比比较高的景点，很多老青岛人都是在这里到鲁迅公园一线玩大的   这里水质清澈 可以远眺栈桥 回澜阁 海军博物管里面的军舰也一览无余。  门票也是个便宜。进去抓抓螃蟹 看看海挺好的,4.4,2015/08/18,0
242,拍照胜地，门口有个海军博物馆，门票单独买。小青岛和鲁迅公园连在一起。面积不大，人挺多的，十几分钟就逛完了，《最好的我们》的拍摄景点,4.4,2017/07/19,2
243,小青岛，就在海军博物馆边上，去玩博物馆可以去哪里，很近，可以看到奥帆中心和剑桥，五四广场等景点，转一圈半小时左右，适合锻炼身体。,4.4,2018/07/03,0
244,小青岛门票十元，可以慢慢转一圈，看青岛海景，拍拍照。有快艇在附近兜一圈，不过我们没有坐。,4.4,2015/08/13,0
245,军博旁边就是鲁迅公园和小青岛公园，因为人多，只去了小青岛，不大，10元门票，之前本来看别人写的攻略，是准备去小青岛上面的咖啡厅坐坐，但是关门了。,4.4,2014/11/05,1
246,小青岛面积不大，二十分钟左右就能游完，如果不赶时间，可以在岛上休息一会，在树荫下感受海风拂面的清凉，欣赏着周围的美景，适合在这静静的坐着发呆。,4.4,2014/08/31,3
