,评论,得分,时间,点赞
274,晚上的浮山湾巨美，乘坐邮轮出海更是尽览灯火之盛，非常值得，非常划得来的一次游船体验，总体来说非常赞！,4.4,2019/10/02,0
275,青岛的奥帆中心，要去的话还是白天去比较好，看海看风景在白天，高处看灯光可以晚上，吹吹海风看看海景是很舒服的一件事，定海景房要贵过普通房大几百，而直接海边看海不用钱呢，我这种屌丝很适用，当然有钱的话海景房我也会定的，这不是收入还没到那份上嘛。,4.4,2019/06/18,3
276,非常美丽的海滨景色，会议中心很有纪念意义，情人坝夜景更喜欢,4.4,2020/10/23,0
277,还行吧 不过帆船很普通。视角不错。建议看看夜景 为啥要那么多字,4.4,2019/09/06,0
278,来到青岛奥帆中心 就不得不体验一下帆船带给我们的乐趣 图8是我们花费1800 租用的参赛用帆船 乘风破浪的感觉真的是花400块一艘所谓的“帆船”所能比拟的 广场上的购物中心也是值得一逛的哟,4.4,2015/08/28,35
279,海水很清，天很蓝。暑假末了，游人不多，小孩子玩得挺开心上船后说可以体验掌舵开，大家争先恐后去体验，完了说每人10元，感觉有点不爽提前说大家也会去的，现在就觉得有种被宰的感觉……,4.4,2019/08/31,0
280,挺好看的，建议,4.4,2020/10/20,0
281,这里的风景还是非常不错的，而且里边有很多比较漂亮的船，加上对面就是五四广场，所以说形成了一幅非常漂亮的风景，每次我都喜欢来这边转一转。,4.4,2020/03/24,0
282,这里景色还真的挺美的，上面有好多的船，还有很多帆船可以做，另外就是五4广场，旁边就是燕儿岛公园，还是非常方便。而且这里的景色也比较美。,4.4,2019/10/10,0
283,冬季去，很多水上项目都没有了，正好那天闭馆。奥帆中心其实在五四广场的沿线的另一端尽头。属于青岛现代形象名片——沿海高层建筑群的一部分，看上去很现代，建筑风格甚至有点超现实。,4.4,2019/12/03,0
284,去奥帆中心体验了驾驶帆船的乐趣，就是船摇晃有点晕。,4.4,2020/08/29,0
285,青岛奥帆中心位于五四广场的东面。沿着海边一边赏海景一边漫步。顺着澳门路就走到了。不远的。港湾里停泊的各种船只。蛮有国际范的。旅游忘记时。出港，返港的船只热闹的不宜乐乎的。,4.4,2015/02/24,20
286,晚上去的 错过了灯光秀 但景色非常好 海风吹的心情舒畅,4.4,2020/08/09,0
287,还不错的，只是去的时候天气不好，没机会拍个靓照,4.4,2020/09/19,0
288,服务很耐心，几次改动时间都没有不耐烦，客服非常负责友好。教练非常棒，体验那天非常开心！,4.4,2020/07/05,2
289,在这里可以做游艇，从青岛奥帆中心浮码头出发，游览奥林匹克大道、奥运五环、旗阵广场、情人堤、白色灯塔及五四广场、音乐广场等十余个景点，远望可以观赏浮山湾现代滨海建筑群。,4.4,2020/02/24,0
290,这里非常推荐，因为这边看看的景点有很多，不光有漂亮的帆船，而且还有非常漂亮的广场情人坝，包括燕儿岛公园都在这边。景色相当好。,4.4,2020/04/19,0
291,因为奥运会，所以就过来看看，很多帆船都停在海边，有点破旧了。走木栈道可以溜达溜达。里面不让骑车，就顺着木栈道走着，走哪算哪。,4.4,2020/02/19,0
292,可以坐游艇。也可以去旁边吃饭 散步。环境很好。,4.4,2019/10/27,0
293,天气非常好！帆船很多很有气势，出海体验也不错,4.4,2019/10/03,0
294,4月份天微凉，全家人一起去玩儿，搜到奥帆中心。这个游览是免费的，还可以自费坐船。真的太值了，小孩大人都可以全家出行的项目。,4.4,2020/05/04,0
295,"今天去体验了天泽航海的帆船！遨享仕41.1竞赛版，真的！太！帅！了！
这样一艘帆船居然有三室一厅，一厨一卫，超大客厅。
1500/小时（10人以内）这么多人还是划算的哦！
想要学帆船的看这里，敲黑板了！天泽航海有国内专业的帆船培训机构，可以考取ASA国际驾照，凭借此国际认证在全球大多数国家拥有帆船驾驶与租赁的资格，再去东南亚旅行就可以自己开船啦",4.4,2021/05/14,0
296," 去年夏季有幸参加了在奥帆基地举办的德国葡萄酒节，自己按时过来了，顺便拍了拍我们青岛秋日海边夕阳和奥帆基地美丽的夜景的。

 青岛的海边夕阳是每天都看不够的，每次看到夕阳的美景都能感受到生活在青岛的幸运。

 言归正传，第一次参加这种葡萄酒节还是觉得挺有意思的。可以尝试到不同的干白葡萄酒和干红葡萄酒。见到了很多外国友人 他们随着音乐跳舞，是很能带动现场气氛的。

 德国的肉类是很好吃的，特别是烤肘子，看着那个脆皮真过瘾。还有很多美食，包括汉堡类的、沙拉类的、一些甜品类的简餐。

 看着美景喝着葡萄酒，听着乐队演奏看着大家跳舞，真是度过了一个特别美妙的周末。[Kiss][Cute][Clap][Love][Like]",4.4,2021/05/14,0
297,"青岛的奥帆中心，就是奥运会时在青岛举办帆船比赛的地方，它也是欣赏青岛灯光秀的绝佳位置。向前能看到五四广场那边一排房子组成的全景灯光秀，向后能看到一排各国国旗的奥帆美景。
奥帆中心那边有座桥的设计很有意思，从一边看是一整只小鸟，拉起了大桥，单从正中间的前方看，是两只小鸟背对背在一起拉着桥的两边，视觉差异很有意思。
最后是奥帆中心那边的餐厅，外观都是集装箱形式的，船歌水饺在青岛一定要吃，非常好吃！这天点的是黄花鱼水饺，鱼肉鲜嫩。还点了鲍鱼炒猪蹄，也很特别，猪蹄很入味。",4.4,2021/05/13,0
298,"青岛奥帆中心再熟悉不过，无需用太多文字来做介绍。
这里美丽的天际线，你只需到现场漫步就能感受。
奥运的光环依然令人激动，碧海蓝天宛若天然之画卷。
点点帆船，与海鸥为伴。
澎湃生机，享无限海风。
来青岛，绝不可错过奥帆。
趟有兴趣，尝试帆船出海，则尤为趣哉！",4.4,2021/05/12,0
299,"青岛是一座适合放空自己的城市。如果说来青岛只去一个景点，我会推荐她去奥帆中心，这是一个从早到晚都有着不一样体验的地方。白天来的时候，碧海蓝天，一排白白的帆船停泊在码头，随波起伏。一边听着海水拍打暗礁的声音，哗～哗～一边望着远处的海鸥自由自在地飞翔。这时候什么都不要想，放空自己，《列子》笔下的“鸥鹭忘机”的生活大概就是这样吧。傍晚时分，夕阳的余晖将天空从蓝色染成了橙色，又将橙色染成了粉色，渐渐地太阳沉入了海平面下，消失在湛蓝的天空。而心中的一丝淡淡惆怅尚未消失，青岛的夜就活跃起来。这里是欣赏青岛城市夜景的最佳之处，高楼大厦华灯初上，澹澹海水，荡漾着一座城市的浪漫……
门票：免费
交通：地铁2号线浮山所下
附近景点：五四广场，栈桥公园，八大关
游览时间：推荐半下午去，一直玩到晚上，可以看落日和城市灯光秀。
美食：情人坝或者五四广场附近有很多饭店，可以考虑体验一下青岛海鲜。",4.4,2021/05/02,0
300,"真的青岛的旅游，让我忘记很多无聊的事情，心情都变好了。真的很喜欢看海，所以羡慕海滨城市。（不过也是出于我个人，辽阔的场景都是让人心情愉悦的）

奥帆中心真的太舒服了，下午来，在这度过黄昏和夜晚真的很舒服，一边是大海，一边是城市生活。2008年北京奥运会和13届残奥会帆船比赛就是在这里举行的。

名称：青岛奥林匹克帆船中心
地址： 青岛奥帆中心 山东省青岛市市南区新会路12号
时间：个人建议下午五点多来，傍晚海边的景色真的很好！强烈推荐

关于摄影
奥帆有很多特定的地方给你拍照，但是确实我觉得很常规了。给到几个我个人觉得好看的地方

■ P1、P2、P3黄昏城市
前三张图都是以黄昏的落日为背景，图一的地点在那个“香奈儿logo”旁边，非常适合拍剪影。图二和图三是在不同角度的黄昏，其实在这里我也拍了航拍，一半大海一半城市，等视频吧。

■ P4、P5、P6大海寂静
这三张就是大海，颜色走的是灰调的蓝色。这里重点说一下图5，这个位置就在海边可以走过去，礁石是很稳的，但是旁边就是大海，而且那天刮海风！请大家一定一定一定了解具体情况再去，不然很危险！安全第一

■ P7灯塔
等他的拍摄也很多，不过我还挺喜欢这张，两边的延伸，中间的灯塔，还有幸福的人们。

■P8我青岛
这里就是标准打卡点，我觉得有必要去合影。

注意tips：
最近海风很大，所以昼夜温差还是有的，注意及时增添衣物，旅游一定要带外套。

在海边礁石拍摄的时候一定要注意安全，安全第一，不要为了追求拍摄忘记安全。

建议黄昏去，靠近五四广场万象城，玩完就去吃吃喝喝。

最后的最后
其实奥帆有很多东西可以去挖掘，鸥翔彩虹、祈福灯塔、燕岛秋潮、漫步情人坝、魅力海上剧院、奥帆博物馆、风铃旗阵、奥运火炬大坝等等，然后奥帆中心名字的由来就是“帆船”，有这个付费体验，不过我没有去，因为我来的目的倒不是坐帆船的，来体会一下海边的。


青岛｜奥林匹克帆船中心｜黄昏城市",4.4,2021/04/27,0
301,"青岛被誉为“帆船之都”，奥帆中心最能体现青岛城市特色和展示城市形象的景区～

奥帆中心分为内外两部分——里面奥帆博物馆和外面的火炬、灯塔、情人坝

奥帆博物馆
门票：免费，周一闭馆

奥帆博物馆出口外就是奥帆中心的外围
内海港口里停泊了很多帆船，可以看见祥云火炬和远处五四广场“五月的风”红色雕塑",4.4,2021/04/22,0
302,"坐落在青岛市区的奥帆中心，曾是08年奥运会帆船项目的比赛场地。每次来青岛，只要路过，都想来走走。无论晴天、阴天，总是有令人心动的风景。

这里的帆船码头，远远望去，一艘艘帆船竖起的桅杆，以及岸边的各色国旗随风舞动，形成了一道特别的风景线。
 
广场上还可以看到停在海边的豪华游轮——蓝海明珠号，以及不远处巨大的奥运火炬。赶紧找个好角度，全部收入镜头中。走走拍拍，其实也没什么特别，但是边走边拍，吹吹海风，却是舒服的很。
 
赶上天气好的时候，还可以选择坐游轮或者快艇，在海上看看岸边的风景，岸边的高楼林立，呼呼的海风在耳边吹过，也是不错的体验。
 
平时广场周边会有一些卖纪念品的小摊位，被装在罐子里的小水母吸引去了目光，顺便买几个具有青岛特色的冰箱贴，家里的冰箱又迎来了新驻客。
 
奥帆中心
 
地址：青岛市市南区越秀路2号
 
交通：多条公交路线可达，402路，224路，317路都可以到附近，之后步行前往。地铁2号线可以坐到浮山所站，走起来比坐公交车远点。自驾的话，附近有个大型的客运中心，有收费停车场可停车。
 
费用：广场免费逛，坐船和坐游艇会收费。
 
写在后面的小tips
︎黄昏时分的帆船码头最好看，落日余晖，海天一色，加上星星点点的彩灯慢慢亮起，漫步其中，别有一番风趣。
︎这里还有一座情人坝，听说一起走过情人桥的有情人们必会长长久久。
︎乘船游有班次，到点开船。客运码头有具体的班次时间表，也可以现场咨询工作人员。
︎奥帆中心也是青岛的标志性景点之一，离五四广场很近，五四广场就是那个有一座叫“五月的风”的红色雕塑的地方，另一个青岛的标志性景点。",4.4,2021/04/16,0
303,"个人心目中青岛景点第一名，北京奥运会的帆船项目就在这里举办。

小Tips：三月的傍晚还是有点冷，尤其海风吹的特别酸爽。
建议下午从燕儿岛景区出去，一路沿海步行到奥帆中心，景色特别美，晚上去五四广场看夜景。",4.4,2021/04/02,0
304,"老妈是个爱旅游的人，这可能也是她能够保持一颗年轻心态的原因，带着老妈去旅行也是属于我的幸福时刻。

目的地：青岛奥帆中心。

旅行感受：青岛奥帆中心是国内欣赏海景数一数二的景点了，如果赶上天气晴朗，这里能拍出绝佳的海景效果。另外，奥帆中心交通便利，位于青岛市中心，很适合中老年朋友自由行，对体力也没有要求。

游玩体验：拍照、打卡、观光、休闲、美食、海上运动。

推荐指数：游玩体验7/10，性价比8/10。",4.4,2021/02/24,0
305,青岛奥帆中心景区位于青岛市浮山湾畔，与青岛市标志性景点——五四广场近海相望，总占地面积约45公顷，是2008年北京第29届奥运会奥帆赛和第13届残奥会帆船比赛举办场地，奥帆中心景区依山面海，景色宜人，是全国唯一“国家滨海旅游休闲示范区”。,4.4,2021/02/22,0
306,总体超赞，有趣好玩，景色不错，性价比高，,4.4,2021/01/01,0
307,值得一去，很不错的选择，环境和天气很好。,4.4,2020/09/19,0
308,"上午，与人有约，时间还早，

到附近的奥林匹克帆船中心随意走一走。

海风习习吹来，更显得地方空旷。

远处码头的尽头，矗立着奥运火炬，

游人不多，三三两两的，

有人拍照，俺也随俗，与火炬同框。

码头两侧停泊不少帆船，

还有别的船，随意拍拍而已。

不知为何，地面有些污渍，

显得不够干净，有点煞风景。

站在火炬下四望，

一侧的水那边是五四广场，

鲜红的五四新地标耀眼夺目。

再远一点目不能及的是二十多年前搬过来的市政府了。

相对老青岛而言，

这一带都是新开发地区，

日新月异。",4.4,2019/08/30,0
309,"2018年北京奥运会帆船比赛的场所。
当时是三个城市联合办奥运，香港比赛赛马，青岛比赛，帆船北京市综合。
这是我们中华民族很深刻的一个记忆。也是我们再次走向繁荣的一个契机。
现在是2019年，外部压力非常大。我们团结一心，一定能够实现最伟大的中国梦。
黑不溜秋的是墨鱼汁饺子。",4.4,2019/08/03,2
310,2008年奥运会帆船主会场，和岸边现代号楼，商业中心遥相辉映，看上去充满现代感动感。夏日下在水泥路上漫步，是一种考验！情人坝尽头的灯塔不错，隔海遥望五四广场和周边的现代高楼建筑，感觉这里是青岛的曼哈顿，现代生活的中心。,4.4,2019/07/15,4
311,"奥帆中心坐落于青岛市东部的浮山湾畔，这里矗立着巨大的北京奥运火炬与奥运五环，港湾中停满的帆船甚是壮观，你可以坐帆船出海体验一番，这儿也是欣赏日落的绝佳之地。
奥帆中心是一片很大的区域，有长长的沿海步道，沿着海边走走，或是靠在栏杆上呆呆地看海、赏夕阳，享受各种惬意。奥帆中心的海边有帆船码头，一艘艘竖着桅杆的帆船和私家游艇泊满在港湾里，也是一道靓丽的风景线。
奥帆中心的南部有几栋大型建筑物，曾是奥帆的场馆区，奥帆博物馆现在就坐落于此。博物馆旁的码头临海处，还坐落着奥帆中心大剧场，这里面经常会有不同的音乐演出。到了晚上，这座建筑外部会被灯光照映着红、黄、蓝、紫等颜色，并且不断地变化着，从远处看非常漂亮。
走到奥帆中心的最南端，你会来到一条深入海中的栈道，这里称为“情人坝”。林立着各种酒吧、咖啡店、餐厅，栈道尽头则是一座白色的灯塔，即使在这儿随意走走、吹吹海风，也十分浪漫。",4.4,2019/06/16,2
312,奥帆中心，现在看看照片想起来去年刮着大风的晚上去的，十月初罢了，已经要把短打的我吹傻了，依稀记得是从青岛电视台过去的，有我圈的小伙伴都知道那是一段和白眼狼~已绝交~的旅行，人生就这样，会遇见美景会遇见坑爹的景点，会遇见真心的朋友也会遇见只会利用算计的人。,4.4,2019/03/24,0
313,风景优美，空气好，坐着船吹着海风很惬意,4.4,2020/08/24,0
314,不错，有趣好玩，景色不错，值得推荐，,4.4,2020/10/07,0
315,奥林匹克帆船中心是青岛标志性景点之一，2008年北京奥运会帆船比赛的举办地。,4.4,2020/02/15,0
316,免费景点，夜景很美，周末还有灯光秀,4.4,2021/01/26,0
317,景色很美，有点香港维多利亚港的感觉,4.4,2020/10/04,0
318,青岛奥帆中心的景色不错，既可以观赏无敌海景，有可以在情人坝上欣赏青岛美景。,4.4,2020/03/01,0
319,很适合休闲的地方，看看海看看美景,4.4,2021/02/01,0
320,青岛最美的海岸线，帆船、大海、灯塔，都是那么的有异国风情。适合休闲散步,4.4,2020/01/26,0
321,还不错吧。。。值得体验一下。,4.4,2020/10/05,0
322,门外汉，但是去了就顺便看看,4.4,2020/11/16,0
323,时间排不开，没来得急qu,4.4,2021/01/05,0
324,昨天下午去的，人很少，免费进去，绿马就可以了,4.4,2020/07/06,1
325,青岛市的观光景点之一，位于海滨景色优美，奥帆中心和会展中心相邻。凭身份证可以免费参观。有时会有精彩的帆船⛵️比赛，帆船进出海湾是一道亮丽的风景线。这里景色很美，夜景更是超赞，强烈推荐。,4.4,2018/09/13,0
326,有趣好玩，景色不错，,4.4,2021/01/30,0
327,值得推荐，景色不错，,4.4,2020/08/27,0
328,奥帆中心很大，光在里面走走看看不需要买门票，4月初的傍晚在情人坝上吹着海风还是蛮冷的，建议穿薄羽绒，海鸥很多，晚上去的话灯光下的奥帆就更美了,4.4,2019/04/05,2
329,很好不错可以去看看,4.4,2020/10/06,0
330,有很多拉客的，私人的很贵，我们携程定的，便宜，感觉比较正规,4.4,2019/12/14,0
331,很好，风景很美！,4.4,2020/09/10,0
332,奥运会的发展过程,4.4,2020/09/07,0
333,青岛奥林匹克帆船中心即青岛国际帆船中心。青岛奥林匹克帆船中心青岛市东部新区浮山湾畔，北海船厂原址，毗邻五四广场和东海路，市内的著名风景点“燕岛秋潮”位于基地内燕儿岛山的东南角。,4.4,2018/09/09,0
334,特别想去的地方，可惜疫情的原因没去成，希望疫情赶紧过去,4.4,2020/06/16,0
335,免费的还好吧,4.4,2021/02/01,0
336,值得来看一看,4.4,2020/09/14,0
337,不错，带孩子第一次体验驾驶帆船的感觉，感觉坐大一点帆船更稳定，船摇晃了孩子有的晕。值得推荐，,4.4,2020/08/20,0
338,有趣好玩，,4.4,2020/12/23,0
339,值得推荐，,4.4,2020/08/31,0
340,出游好去处,4.4,2020/08/30,0
341,景色不错，帆船⛵️，情人坝，五四广场，风景尽收眼底,4.4,2020/04/05,0
342,不错，暑假带小朋友过去的，体验下奥帆中心的风景。,4.4,2019/10/02,0
343,来青岛帆船总是要体验一下的吧，感觉挺不错的，赞,4.4,2019/09/01,0
344,美丽的风景、2018年上合峰会召开地点…美丽,4.4,2020/05/27,0
345,很漂亮大气的广场。帆船停在岸边是最好的背景墙,4.4,2020/02/21,0
346,08年奥运会帆船比赛之地，风景优美，性价比高,4.4,2020/02/05,0
347,一眼望去，大大小小的船隻、游艇停靠在奥帆中心，让这里取景拍照是很有画面的。每次到这附近吃饭，都会来奥帆中心散步，拍照留念。,4.4,2020/05/21,0
348,"值得一看，灯光秀很美，还能看到水母
不过晕船的话，要提前做好准备哦，因为出海的话，风浪还是很大的，所以有点晕，吃点晕船药好些",4.4,2019/10/26,0
349,北京奥运会帆船项目的场地，面临大海很美。,4.4,2020/08/05,0
350,免费的地方，进门看健康码就行，人也不多。,4.4,2020/07/06,0
351,青岛地标，值得一去。海天一色，依山傍水。,4.4,2020/06/03,0
352,非常不错，教开帆船的小哥哥很认真，执着的要教会我们，因为这晚上岸还被老板骂，耽误了自己吃午饭的时间。为他的敬业点一百个赞,4.4,2019/10/06,0
353,本来体验挺好的，自己升帆降帆，吹着海风，感受着海浪，只是回来到54广场，很多人在拉帆船体验的生意，官方票只能买到5点上船的，那边可以坐6点的，刚好可以看日落和回来看灯光秀，而且最主要的是价格差太多，不到100一个人…有点不开心,4.4,2019/08/24,0
354,前段时间，我来了几个外地的朋友，想带他们体验一下青岛的特色，尤其是想坐帆船，体验一下真正的帆船运动，我们吃了花蛤蜊（gala嘎啦）、喝了啤酒、我试着在携程上找了找帆船俱乐部，搜到一家乘风破浪，打打电话咨询说是从11月份船因为国家要在奥帆基地开峰会，就把船移到银海码头了，之前听说过可以掌舵、升帆啥的，很好玩，一问还可以玩，就是登船地址变了，我朋友还是想看奥帆基地，于是我们就和船长商量，船长爽快的答应带我们从海上去看奥帆基地，那天风很好，船上就我们6个朋友、我们自己驾驶帆船，爽歪歪，速度真是很快，在海上呼呼的跑，我们自己还练习了几次迎风转向好玩,4.4,2017/12/22,17
355,奥帆中心坐落于青岛市东部的浮山湾畔，2008年北京奥运会的帆船比赛曾在这里举行。这里矗立着巨大的北京奥运火炬与奥运五环，港湾中停满的帆船甚是壮观，这儿也是欣赏日落的绝佳之地。 我从五四广场沿着长长的沿海步道一路走到这里，站在靠在栏杆上呆呆地看海、赏夕阳，海风轻拂着秀发，甚是惬意。奥帆中心的海边有帆船码头，一艘艘竖着桅杆的帆船和私家游艇泊满在港湾里，是道靓丽的风景线。,4.4,2017/09/18,28
356,"这地方人挺感觉心旷神怡，是个释放压力好地方，可惜晕船，没敢上船哦……
360°海上视野观光，呈现东部海岸风景。奥林匹克大道、奥运五环、旗阵广场、情人堤、白色灯塔及五四广场、音乐广场等十余个景点，远望可以观赏浮山湾现代滨海建筑群
地址：
青岛市市南区普宁路奥帆中心
消费：
100元",4.4,2016/10/06,10
357,"青岛奥林匹克帆船中心即青岛国际帆船中心。青岛奥林匹克帆船中心青岛市东部新区浮山湾畔，北海船厂原址，毗邻五四广场和东海路，市内的著名风景点“燕岛秋潮”位于基地内燕儿岛山的东南角，2008年第29届奥运会和13届残奥会帆船比赛就是在这里举行的。
这里碧海蓝天，傍晚凉风习习，适合避暑纳凉！",4.4,2016/05/19,20
358,简直是青岛最喜欢的地方，很多游艇停靠在海湾里，游人很多，清明的天气有点冷，海边吹着海风，很爽，还有奥运五环，以及火炬矗立在那里，风景美如画啊，花了1元钱，用海边的望远镜瞧了瞧，周边很多卖海边纪念品的，溜达溜达，心旷神怡的。,4.4,2016/04/07,10
359,"交通便利，是青岛的一大特色，离五四广场很近，这里的海相对而言比较平静。
栏杆旁每隔几十米设有可供投币使用的望远镜，可以凭栏远望~一些卖工艺品的小摊也很有意思。可以一起游览下，周边有很多卖小纪念品的，有各种贝壳饰品、吃的、工艺品等等，感觉灯塔和小船的工艺品很特别，但是买的时候一定要讲价，在这花钱可以体验各种游船，价格有的也是可以商量的。",4.4,2016/04/06,31
360,青岛必逛免费景点，这里的景色非常漂亮。,4.4,2020/06/04,0
361,美丽的海港，各种游船，可以愉快的游玩。,4.4,2020/01/15,0
362,个人认为是青岛的第一大美景，环境非常好,4.4,2019/12/11,0
363,奥帆中心，位于青岛市南部区域，是2008年奥运会海上项目的主赛场，也是从那个时候开始，青岛成为了“帆船之都”兴起了全民帆船运动的热潮。门票免费，可以花50元左右↔️体验一下⛵️。,4.4,2019/04/28,1
364,奥帆中心不错，体验了驾驶帆船的乐趣。,4.4,2020/08/12,0
365,来这里走走停停，风里都是海的味道呢。,4.4,2020/07/06,0
366,奥帆中心是中国举为奥运会时在青岛设的帆船赛事赛场，现在成了帆船训练基地。该处海湾风平浪静，海水湛蓝，风光不错。离五四广场很近，步行一刻钟。广场边沿着海湾有步行道，广场上有观光小火车，也可以坐游船。,4.4,2019/05/17,2
367,海的魅力之地，运动魅力之地让人醉。,4.4,2020/08/06,0
368,环境很好，可惜没看到扬帆远航的壮景,4.4,2020/07/06,0
369,大气磅礴的建筑设计，一定要来玩玩。,4.4,2020/05/07,0
370,这时候去很合适，人少也容易保持距离,4.4,2020/05/01,0
371,青岛像油画一样美丽有魅力美丽有魅力,4.4,2020/02/11,0
372,景色非常好，维多利亚港不过如此而已。唯一可惜的是周一晚上没有灯光秀，只能下次再来看了。酒吧街白天的简餐味道还不错。,4.4,2019/08/26,0
373,静谧的青岛浮山湾夜！这里有亮丽的灯光秀，有悠闲的游客，有暂时停泊的科考船！天转暖了，浪漫情人坝也热闹起来，来青岛一定不要错过这里哦。,4.4,2021/02/21,1
374,好美的地方，心旷神怡，美得一撇！,4.4,2020/05/01,0
375,船长小哥很耐心，学到不少驾帆的知识。一次不错的体验。,4.4,2019/09/11,1
376,好有意思的地方呀，非常有趣呀，,4.4,2020/06/04,0
377,有各种帆船可以租借，费用不菲。,4.4,2020/05/26,0
378,是我喜欢的地方，真的很值得去耶,4.4,2020/04/17,0
379,很有特色的地方，特别是会展中心,4.4,2020/03/17,0
380,"还想去
晚上看扽光秀的好地方噢",4.4,2020/04/16,0
381,好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好,4.4,2019/10/06,0
382,距离五四广场非常近，以船只为主，海边靠着好多好多帆船快艇大船小船，奥帆中心的帆船基地和情人坝很近，情人坝有灯塔 ，可以直接眺望对面五四广场的灯光秀。,4.4,2018/12/02,0
383,来青岛一定要来这里，会有意外的惊喜。可以拍照的景点很多，大大小小的帆船、游艇，很多有奥运特色的建筑，夕阳下是那么美，在海堤上还能看到更广阔的大海！,4.4,2018/09/14,0
384,青岛奥帆中心是来青岛必去的地方，可以坐坐帆船，这可是在别的地方没有的项目。体验一下坐船出海的感觉不错。这里离五四广场和音乐广场都很近，可以步行到达。旁边的奇幻世界和展览馆也适合孩子们去。,4.4,2016/08/16,12
385,奥帆中心_凡事来过青岛的游人，大多数人是都来过这里，乘坐过各种游船出海游览。在海湾里展望岸边的高楼林立的青岛。会有不同的景致。,4.4,2015/09/28,9
386,对一座城市而言，还在市中心，是在海中央，是一种什么样的体验？青岛奥帆中心依海而建，傍山围畔，是2008年奥运会的帆船赛场，也是18年上合峰会的大国会场。我多次去过非常的干净的海边城市。,4.4,2019/07/15,0
387,很有意义，到青岛去的话，还是值得去看一下。,4.4,2019/09/04,1
388,"青岛是帆船之都
但99.9%的人没体验过帆船
其实，它的魅力低调且回味无穷

帆船出海到底多让人上瘾
猪游酱是1次就爱上，总惦记着下次再出海。
来青岛，如果不坐帆船，不出海旅行，是看不到青岛的“魂”的。
从海上看青岛，风景与众不同，能看到这个城市真正让人着迷的气质。

这次我玩的是博纳多41.1
新款豪华帆船----海棠号
可以在船上做饭睡觉，兼顾性能与航行舒适性，就像个海上移动的家

我这次是出海2小时体验，
下次准备青岛一日游，去个竹岔岛或者崂山巡游。

 有约船，一起出海的小伙伴吗？ 

帆船出海|帆船旅行|青岛一日游|青岛攻略|青岛旅行|青岛帆船|帆船|崂山|竹岔岛|旅行vlog",4.4,2021/04/11,1
389,帆船升起帆后全速前进很刺激，一定要坐能升帆的船，不要去坐开着马达不升帆的船!!!!!!!!!!!!!,4.4,2019/08/28,0
390,到青岛旅游，就住在奥帆中心附近，晚上先去了五四广场，然后一路走到奥帆中心，远远就看见火把，五环，国旗等等，沿路有些卖贝壳类饰品的摊子。清晨有晨跑和遛弯的人，帆船不少，还有潜水训练基地等等。可以看看海，风景也还不错。,4.4,2019/03/02,1
391,2008年奥运会之后去过奥帆中心，那个时候的游艇比现在多很多，十年我的故乡青岛的变化如此之大，……,4.4,2019/10/17,0
392,如果有外地的朋友来青岛的话，首先可能带去的就是，青岛奥帆中心，来欣赏一下美丽的风景，因为青岛奥帆中心是青岛的骄傲，尤其是夕阳西下的时候，风景真的是无敌美好，停靠着许多帆船，也可以去情人坝上走一走！,4.4,2019/05/24,1
393,奥帆中心游艇从青岛奥帆中心浮码头出发，游览奥林匹克大道、奥运五环、旗阵广场、情人堤、白色灯塔及五四广场、音乐广场等十余个景点，远望可以观赏浮山湾现代滨海建筑群，在浮山湾内运营。,4.4,2019/05/18,2
394,2008年北京奥运会刚刚结束的第一个国庆，正赶上同学聚会，9月30号我们就赶到了青岛，十月一先去栈桥，五四广场，然后到了奥帆中心时候已经傍晚，别有一番景致。,4.4,2019/05/05,1
395,位于青岛奥帆中心，这里见证了北京奥运会帆船比赛的历史！,4.4,2020/10/03,0
396,青岛奥帆中心是青岛的地标性的景点之一，也是青岛的骄傲，08年奥运会的时候，帆船比赛项目就是在这里举办的，然而，经过十年，上合峰会又在青岛举办，也是在奥帆中心的国际会议中心！,4.4,2019/06/13,2
397,青岛奥帆中心，是青岛的骄傲，是08年奥运会帆船比赛地，现在正好刚刚举办完上合峰会，景色非常美，现在国际会议厅是可以参观的，非常震撼！,4.4,2018/09/25,0
398,青岛的天好蓝，白云衬托下的海水碧波荡漾。奥帆中心作为2008奥运会的帆船竞赛点，至今保留良好。青岛多部公交车均能直达，如果你能赶在早上9点前进入，无人的情人坝感觉实在好。,4.4,2016/10/17,41
399,青岛帆中心的落日，非常美，每年来青岛旅游的游客不计其数，青岛奥帆中心俨然已经接待了太多太多的八方来客，不管你来还是不来情人坝上的白色灯塔，海螺姑娘一直都会等在那里守候！,4.4,2019/04/01,0
400,奥林匹克帆船运动中心，这里曾是2008年北京奥运会帆船比赛基地。在这里你可以看到停靠在码头的各种游艇和帆船，你也可以花上百元大洋，在这样阳光明媚的日子里，扬帆远航一回。,4.4,2017/03/17,13
401,奥帆中心整体很大，能通过电瓶车浏览全境，便于老年人和腿脚不方便的游客能一睹风貌。重点推荐情人坝，海岸线上和灯塔边走一走，很美。,4.4,2019/08/11,0
402,蓝珍珠游船上夜观浮山湾灯光秀，船行水上，沿岸大厦鳞次栉比，动态灯光流光溢彩，五彩斑斓，光彩夺目，确实好看。,4.4,2019/08/11,1
