,评论,得分,时间,点赞
90,青岛第二海水浴场是青岛非常不错的一个海水浴场，然后，青岛海水浴场在很早之前是属于封闭式管理，也是非常的风景优美，因为比邻八大关，所以，现在也是拍摄婚纱照的，非常不错的圣地了！,4.3,2019/06/13,0
91,青岛第二，海水浴场，景色非常优美，也是，之前很多领导人的疗养地，沙质非常细，现在好多，拍婚纱照的新人在这里取景，见证了海枯石烂的爱情！,4.3,2019/04/04,0
92,这个海水浴场的位置还算是不错的，就在八大关里面。,4.0,2020/06/05,0
93,青岛第二海水浴场相对汇泉浴场人少更清静。,4.3,2019/10/08,0
94,"第二海水浴场，好像记得是坐车到附近从八大慢慢走过去的 。
    这个地方空气真的好，有海水有小山坡有好多树，附近貌似有个军事基地，在门口想拍照被里面大爷大吼加大挥手制止了~囧╯□╰啊，第二海水浴场配套非常好，厕所有好几个。",4.0,2019/05/05,0
95,第二海水浴场和第一海水浴场离得不远，沿着八大关所在的海滨栈道可以一直走过去，十一期间人很多，可以坐快艇，潜水和玩动力伞，收费挺贵的，玩完沙子回去冲脚一次要10元,4.3,2018/10/06,0
96,七月底去的青岛，沿着栈桥往海边行走，过了八大关就能看到第二浴场了。当天天气很热，但是海风极大，而且海边的绿藻太多，所以没有人在这里游泳，第一浴场倒是爆棚了。,5.0,2016/10/16,8
97,青岛最美的是大海，不论哪里有海的地方就会让人心情舒畅。第二海浴场风浪小，最有特点的是它的岸边礁石盘戳，可以捡贝壳捞小虾、小蟹，看海浪拍打礁盘壮观。,5.0,2018/09/14,0
98,沿着第一海水浴场一直往前走，就能够到达第二海水浴场，这个浴场其实就在八大关下面，它和八大关正好构成了一幅红瓦绿树、碧海蓝天的美丽画面，这里的沙滩没有第一海水浴场开阔，岸边的岩石也比较多，游泳的时候还是要小心一点的。,4.0,2015/04/26,9
99,尽管这个季节还没开放，但是沙滩上的人还是挺多的，这个季节再沙滩上挖挖沙还是不错的，人少，也不是太晒，就是下水有点凉了，还有没有洗脚的地方！,4.3,2019/06/10,0
100,夏天的青岛第二海水浴场的人是真多啊！如同下水饺一般。。如果没有太阳还好，有太阳的话，在这里暴晒很快皮肤就会晒伤。。一定得小心。。二浴在八大关风景区附近，连起来游玩很方便的。。,4.3,2017/08/08,6
101,这里的海湾非常开阔，沙子细腻柔软，走在上边非常舒服，作为青岛市区内的老牌海水浴场，周边商业繁华，交通便捷，各种服务、游乐设施齐备。,4.3,2019/05/29,0
102,青岛的第二海水浴场在八大关风景区附近，海边景色很不错，由于现在不是青岛的旅游旺季，所以游客不多，顺着海边走走，很舒服、很惬意。,5.0,2019/03/25,0
103,沙子好，人也不算多，看景色很漂亮，我们去的时候将近傍晚了，人走的差不多了，但是没有看到所谓的收费人员。玩完之后洗脚不太方便，,4.3,2017/07/17,8
104,十一月去的，人很少，顺着海边栈道走很惬意很舒服，很多来附近拍照的情侣。海边岩石附近能抓到小螃蟹，也可以玩沙子，浪也很小。,5.0,2018/11/14,0
105,沿着八大关景区内宁武关路一直往南，就来到第二海水浴场。这里浴场坡缓、沙软、浪小、水净，岸滩面积大，现在免费开放。花石楼位于第二海水浴场边上，岸边是红褐色岩石，峭壁如刀削斧劈，岸上黑松遍植，湾畔曲径纵横，伸向海滩。,4.3,2017/10/01,4
106,青岛第二海水浴场，海滩相比第三海水浴场会差一些，小一些。但这有更美丽自然的风景，海滨也有很多漂亮的建筑小馆什么，可惜刚好是台风期闭场了，只能在外围观海。,4.0,2019/08/12,2
107,一般，人多 地方比较小，收费但是很便宜，不建议去,3.0,2020/03/15,0
108,"也叫""太平角海水浴场""，与八大关别墅区相邻的一处沙滩浴场，面积小于第一海水浴场，夏季辟为内部专用浴场，采取封闭式管理，其他季节均可自由出入。毛泽东主席在青岛时，曾经先后5次来到第二海水浴场游泳。一块是细沙海滨浴场比较小，一块是礁石较多的海岸比较大，去的时候看到好多人在抓螃蟹、捞海草。",4.3,2018/02/25,6
109,八大关一圈逛完到底就是第二海水浴场了。人很多，那天去的时候海边雾好大，春夏交替的季节青岛很多这样的大雾天，面积不大相比后面几天去的稍有逊色，但沙子感觉是最细的  踩上去软软的，带小朋友来这玩沙很好。二十几度的天下水还不能下，比较冷。,4.3,2016/06/26,36
110,青岛海水第二浴场我们是旅行第三天去的，进去要收取2元/人，可能因为收费的原因没有第一浴场人多。租太阳伞棚30元/小时，租救生圈大人20元/个，小孩10元/个。海里游泳完上来冲凉是20元/人，有热水。附近吃的不多，自带干粮比较好，总的说还不错。,4.3,2015/09/03,17
111,第二海水浴场的地段还是比较好的，如果是不行的话也比较方便，这里的沙子还可以比前边栈桥那边要好一些，但是这里娱乐的项目是比较少的，可能人流量不如那边的多。,4.0,2019/06/06,0
112,在这里玩的人比较少，因为这里有游艇什么的也比较少，娱乐项目相对于第一海水浴场来说少多了，水也不是特别的干净。但是挨着八大关特别的近，可以去顺便玩一下。,4.3,2019/02/14,0
113,在八大关一直往南走就是第二浴场。没有门票，阴天在沙滩上坐坐，吹吹海风很惬意，这个季节还有人下海游泳，略冷，有救生员。有更衣室。人不多，还挺好,4.0,2018/09/14,0
114,跟八大关景点连在一起的，可以一起玩。暑假恐怕是人最多的时候，沙滩上水里全是人。沙子不是很细，水温正好，海风轻轻的吹着，感觉很舒服。,4.3,2019/08/20,0
115,紧挨着八大关，花石楼那条路走到底就到了，去的时候运气不太好，台风快来了，为了安全拉了警戒线，只给在沙滩玩不黑下水，比较遗憾。,4.0,2019/08/16,0
116,公交车站宁武关下车 是靠近八大关的海水浴场,4.0,2018/11/20,0
117,在青岛也是很有名的海水浴场之一，紧邻八大关风景区。夏天在此游泳的客人很多，相应的配套设施也很齐全，尽管现在不是游泳的开放季节但是前来观海玩沙的客人也很多。尤其是全国各地来此拍婚纱摄影及写真的在这里形成一道独特的风景。,5.0,2018/05/06,0
118,青岛是个清新又文艺的城市，我去的时候是五月份，还不能下去游泳，海浪打在脚上凉凉的，有许多新人在拍婚纱照，海风吹过  新娘的白裙子飘了起来，夹杂的咸咸的味道飘进心里❤,4.3,2017/08/08,4
119,第二浴场就在花石楼后面，门票两元（票上写的是青岛疗养区海水浴场）进入换泳衣和洗澡单收门票，貌似是十元。我因为是上午十点多去的，下海试试，觉得有点儿凉，就在沙滩上玩儿了会儿沙子很细，人不算多，水也比较干净，不过有强迫症的人我想友情提示一下，经常会有小盆友在海边尿尿，如果你忍受不了。。。。沙子虽然很细，但是踩下去的时候有时会带出来垃圾，比如烟头，我就踩到了，弄的脚上和鞋上都是烟油，擦了老半天才擦下去。。。所以提醒一下游客和当地的盆友们，这么好的环境还是需要大家维护哒！！！对了，打车去总督府的时候，司机说下午两点左右适合下海，不会太冷！！！,4.3,2016/07/19,17
120,"青岛第二海水浴场也叫""太平角海水浴场""，与八大关别墅区相邻的一处沙滩浴场，面积小于第一海水浴场，夏季辟为内部专用浴场，采取封闭式管理，其他季节均可自由出入。浴场与八大关相互映衬，形成青岛典型的“红瓦绿树、碧海蓝天”美丽景观，因此常有新人在此拍摄婚纱照，是外景取景胜地。 这里的海滩岸边是红褐色的岩石，峭壁如刀削般峻拔，岸上遍植黑松，环境宜人。即使来这里随意走走、晒晒太阳，也是相当惬意。",4.3,2016/05/18,10
121,青岛的海就是清澈。碧水有木有?必须有。,5.0,2019/06/29,0
122,早晨从八大关散步走过去的，环境很好，可能因为时间还早，做小生意都还没出来，人不算太多，后来陆续有些小摊贩出来做生意，第一次吃煎饼果子，一份个头很大分量很多。,4.3,2014/09/15,6
123,这里就是挨着8道关，所以说人还是可以的，但是沙质包括水都不太好，很浑浊的样子，而且地势不是非常的平整。很多拍化妆照的都在这边，可能是因为离的八大关比较近，顺便在这里拍一拍。,3.0,2019/07/16,1
124,天气很给力，红瓦绿树碧海蓝天，拍出的照片也很美,4.3,2017/06/04,7
125,青岛第二海水浴场位于八大关景区附近，青岛市的公共交通还是很方便的，可以直接坐公交车到八大关景区下车，走路就可以去打第二海水浴场，这个浴场沙滩也挺大的，海水整个青岛的海水看起来都不错,5.0,2016/11/26,4
126,青岛洗海水浴的首选之地 第二海水浴场位于八大关风景区，到这儿的方式与去八大关一样的：乘坐26路、31路、202路、206路、223路、228路、231路、304路、311路、312路、316路、317路、321路、370路、501路、604路、605路车【武胜关路】站下车。游览完八大关之后走过来就行了，路上还有公主楼可以参观。 这个海水浴场应该是青岛唯一一个收费的，旺季两元，淡季免费。我一直认为收费是有它的道理的，因为这儿的水比其它的海水浴场都要清澈，而且风景又特别漂亮，所以特别推荐大家来这里洗海水澡。 大家洗好之后还可以再去花石楼参观一下，或者乘车去栈桥、中山路玩玩。,5.0,2015/04/29,9
127,浴场很大，想游泳有海岸，想晒日光浴有沙滩，想捉螃蟹有滩涂想拍照有礁石各种各样应有尽有关键是地方很大不用都挤在一个地方，真的很棒！,5.0,2015/10/06,0
128,这里就在八大关的下边，位置倒是挺好，不过沙滩不是很喜欢沙子，非常的粗，而且海水是比较浑浊的，在这里看风景也不好，因为周边都是一些比较老的建筑了。,4.3,2019/07/30,1
129,☁☁☁第二海水浴场，在八大关的尽头，可以游览完八大关直接去，我去的时候游人不是很多，有些拍婚纱照的，海边刮着海风非常凉快。,4.3,2019/08/23,0
130,第二海水浴场在八大关走到最南头，离市区最近，海水很干净，浪不大。有冲凉和换衣服的房间，收费。游客有很多是在赶海的，抓螃蟹，小鱼，鲍鱼，很好抓。,4.3,2018/08/24,1
131,第二海水浴场在八大关里，风景的话还是比较美。但是说真的，厕所也太脏了吧，烤肠小吃什么的，也都很坑，质量很差劲。建议自己带些吃的去，还有泳衣。另外，必须要提醒大家注意一下，走在路上会有人拉游客做摩托艇，玩玩可以，但是千万要注意，不要把自己的手机和钱包给他们。说是玩一圈儿其实来回也就7、8分钟，如果图新鲜想去玩玩可以，100块钱一个人。给大家说好了，到时候不要太失望。,4.0,2019/06/15,0
132,可以在海边坐着吹吹风，看幸福的恋人们拍结婚照，也可以去周边的八大关逛逛，这个季节海边还是有点冷，记得带件外套，小心感冒。,4.3,2018/04/17,2
133,"虽然这里不是青岛最知名的浴场，但却是我去过最多的一个，因为它在最美丽的八大关景区，当年工作和居住的地方都离这不算太远，一有机会就会来此漫步。。

今天又走在这片沙滩上，随手拍着这里的人和风景。庆幸遇到今天这样的好天气，在夕阳下的堤坝漫步很爽！遥想12年前我也是在这片沙滩上留影一张，那时与如今的心境截然不同。呵呵，时光不再，活得开心就好",4.0,2017/09/21,4
134,青岛第二海水浴场是青岛一个很大的浴场，第二海水浴场比其他浴场干净，而且沙子很柔软，很舒服，完全可以玩很长时间，值得一去。,4.3,2017/06/14,2
135,"第二海水浴场，在八大关旁边，逛完八大关顺便带海水还是挺方便的。令我意外的是进去居然还要收门票，不管有没下水。然后冲澡大人30，孩子20，真有点贵啊。
整体感觉比较脏啊，有点失望，靠水的地方都是小石头，下水最好还是穿上胶鞋。海里都是海藻，终于能理解为什么青岛有“脸基尼”这东西了。",4.0,2016/09/05,8
136,第二海水浴场沙子很细，踩上去特别舒服，水质也比栈桥清澈，带孩子去玩儿非常适合，玩得女儿都不愿离开！可以玩儿沙子，买个游泳圈游泳，大人和小孩都玩儿的特别开心！,5.0,2017/08/05,4
137,八大关内的第二浴场，沙滩细腻柔软，夕阳的余晖照射，微微的海风吹拂。许多情侣在沙滩上留下海誓山盟的见证。孩子们则赤脚冲入海中，嬉戏追逐。,5.0,2014/11/27,1
138,八大关最南面就是第二海水浴场，人不多，浪也不大，可以站在礁石上吹吹海风，不过没有第一海水浴场那么好玩儿。,4.3,2018/09/16,0
139,这些还需一手人都是比较少的，因为这边的环境稍微差一点，不是说景色不好就是海水比较浑浊，而且沙滩的沙子也不行，我在这边就玩了一次，以后再也没来。,4.3,2019/06/29,0
140,“太平角海水浴场”—青岛第二海水浴场，与八大关别墅区相邻，一边是湛蓝的海水，另一边有很多风格独特的院落，还有漂亮的花石楼。,4.3,2017/10/25,3
141,第二海水浴场分为石滩和沙滩，我认为石滩上更美，因为没有沙子，水更蓝，而不是像沙滩那一块翻滚着浑黄的浪花，还有几块石头立在中间，地上有很多贝壳。,5.0,2017/06/14,4
142,青岛沿海有好几个海水浴场，第二海水浴场唯一第一和第三海水浴场之间，海水很蓝，沙也细，本地和游客都不多！,4.3,2015/12/22,6
143,青岛的海边浴场要比大连的星海湾个人认为强多了，你可以真切的接触到海水，去海里路出的礁石上找小螃蟹，海边虽然是开放的，但非常干净，青岛人的素质普遍要比大连人高很多，所以大家维护的很好，一路沿着海边走下去，上面路上也有栈道。很好。,5.0,2015/06/15,7
144,好美的海景，青岛真的是得天独厚的地理位置，太美了，还有好多海鸥，翩翩起舞，也不怕人，在沙滩上散步呢！只有自然环境好，才能走这种和谐的风景！,4.3,2018/01/04,4
145,美得很，就是四月海风有点冷。建议穿暖和点！或者夏天去。沿着海岸线，二浴离八大关很近。可以走走停停看看花草树木，沙滩上还有海鸥惬意下次还要陪家人一起去。,4.0,2018/04/22,5
146,夏天去的时候，游人熙熙攘攘，海里游泳的人很多。冬天去的时候，游人不多，海风吹拂着还是很冷的。有人用锤子在礁石上采牡蛎，蛮有趣的。,5.0,2017/04/05,4
147,青島是個值得旅行的目的地 希望大家一起來看看吧 好美,5.0,2015/09/05,0
148,海水浴场就在八大关的下边，虽然不是很大，因为位置的原因人还是比较多的，沙滩的沙子比较粗，这边很少有游玩项目。基本以看海为主。,4.3,2019/08/21,0
149,"第二海水浴场是我去的青岛这几个海水浴场里面人最少的，这里是挺适合下去游泳的，但是有时候夏季如果风大的话也会不让下水。
景色还是相当的不错，可以看到对岸的漂亮景色，从太平角公园走过来也是蛮方便，也就是几分钟的距离。",4.3,2018/07/17,0
150,比第一海水浴场干净，从石路往前走到尽头海水淌过脚面，余晖落日很美。沙滩上小坐聊天更是惬意，还可以坐船，平日价格不贵，节假日贵些，会带着你兜一圈，还是比较划算的。,4.3,2016/10/10,2
151,"爬上花石楼最高处的观海台，第二海水浴场就在眼前，海面的雾气还未散去，人群却已三三两两的来到了海滩上，海跟着人群一起沸腾起来。
 第二海水浴场没有栈桥边的第六海水浴场游人如织，也不如第一海水浴场人气旺盛，但背依着郁郁葱葱的八大关，似乎也有了些温柔婉约的气质。
沿着第二海水浴场边的木栈道，我往栈桥的方向走，路过汇泉角的一道小海湾。两旁的礁石将海湾围起，海边母亲领着女儿，爷爷携着孙子，这小小的海湾，延续着第二海水浴场的温馨感觉。",3.0,2015/04/16,8
152,门票2元，更衣、洗澡另外收费，公共厕所不允许冲沙子，水龙头已经关了阀门。租了一个太阳伞30元一小时，和一个椅子10元一小时。人挺多的，沙子还挺细的。附近找了一个宾馆停车场，10元停车不限时。,4.3,2015/08/26,0
153,这个月份去到处都是拍摄婚纱照的，去的时候赶上天气好，天蓝水又特别清澈，下午去赶上太阳落山，拍照正好。总之太美。,5.0,2015/05/04,0
154,就在八大关的旁边，虽然说浴场不算特别大，但是在这里的人还真不少，沙质确实不好，上面有很多卖东西的，感觉卖的价格也是高了一些，不太喜欢这类，有点脏。,4.3,2019/05/17,0
155,紧靠八大关景区，没有门票，这里的海水水质比较好，相对干净，人也不是很多。可以租浴场的帐篷或是沙滩椅，价格适中，晚上九点他们下班,5.0,2017/07/31,3
156,听说这里是青岛最干净的一个浴场而且人也不是很多2块一个人可以进入中间有一个大坝可以还挺适合照相的今天还看到有在这里拍婚纱照的就是一定要做好防晒措施,4.0,2016/07/30,6
157,不错，安静淡然的感觉，我喜欢！碧海蓝天，舒服！,5.0,2015/08/16,1
158,我们去的时候是早上，水很清澈，浪花很大，拍到身上特别舒服，就是晚上不好，水都是脏的,4.3,2016/08/13,1
159,很漂亮…沙子特别细…清明节没有人…所以可以好好看一下…不错…,4.3,2015/04/03,0
160,"办公室就在边上，天天看着二浴。这里是青岛乃至山东的新人摄影天然基地，天好的时候海非常美。
大部分时间免费，但7月间到9月间收费。
建议来这前先上网查一下有无浒苔，浒苔非常煞风景。
照片中第二个湾是二浴，已经能够看到小片的浒苔了。",4.3,2014/06/30,7
161,穿过八大关就到这个浴场了，地方不大，收费，浴场旁边有条坝桥，估计是为了保护浴场不受大浪的影响。但是正是因为这样坝的另一边就是别样的景色。,5.0,2016/07/30,4
162,虽然旺季要2元门票但这里值得玩，沙子很细，适合小朋友玩，周围风景也不错，离八大关很近。去的时侯有点凉没下水，还有些浒苔，但小朋友很开心！,4.3,2014/07/09,4
163,沙子比金沙滩的粗很多，不过可以自己划船，还是记得砍价。,5.0,2019/06/19,0
164,第二海水浴场位于新老城区之间，交通便利，是老牌海水浴场，周边相应的设施，餐厅都有，价格稍贵但可以接受，水面开阔，风浪相对较大。,4.3,2017/05/09,4
165,"好多在这里拍婚纱照，浪花打来也不退缩，哈哈
也有很多小朋友玩沙子",5.0,2017/09/22,1
166,沙滩很干净，海水也很清澈，就是天气有点稍冷,5.0,2019/02/28,0
167,从花石楼出来，走到了海边，继续沿着海边栈道往东走，就到了第二海水浴场，水质不错。青岛是一个海滨城市，有很多个海水浴场，夏天是市民消署的好去处。,4.0,2018/06/12,3
168,喜欢这的海清澈，被微微的海浪拍打，极有戏剧性的飘荡，在沙滩上玩耍，喜欢海没办法了，,4.3,2015/09/20,2
169,"作为一个深居内陆的娃儿，从小对海边有种莫名的向往。凡是与海有关的种种，都自然地觉得美好、浪漫又神秘。第一次听说“海水浴场”这个词语，便是多年前第一次探访青岛之前。那时候想着，可以直接将大海作为浴场，那时多么美好又霸气的事情啊。只可惜那时已是申请，浴场一片萧条。
此番再来，在游览完八大关，沿着下坡，一路感受到咸湿的海风越来越浓，大海的拍岸的声音越来越清亮，内心的波激动的波涛自然也越来越汹涌。
为什么来？
在青岛城区，有三大海水浴场，分别以第一第二第三名名。其实三大海水浴场各有特色。但个人更推荐第三海水浴场。第一是交通方便；第二是海水清澈；第三是适合拍照。

玩什么？
作为海水浴场，首先当然是戏水。这里虽然称不上水清沙白，但是沙滩相对还算细腻，海水也是比较干净。在这里不仅可以游泳，快艇出海，水上摩托艇体验，还可以租一套浮潜设备进行浮潜。

怎样拍出大片？
这里有着长长的延伸到海岸的堤坝，而且堤坝边的防浪堤石块摆放整齐，下面有礁石延伸，不论是坐在长长的海堤边上、尽头，还是坐在防浪堤的马赛克般石块上，都非常容易出片。

如何到达？
公交至武胜关路站下车后步行约10分钟；或地铁至中山公园站步行约16分钟

注意事项：
1、	海边玩耍一定注意人身安全；
2、	海边拍照，小心没有预兆的巨浪翻卷过来，保护好自己的同时也要保护好相机。",4.3,2020/09/17,0
170,"八大关最南端就是第二海水浴场，人相对第一海水浴场少很多，六月底，下海的人已不少，晴天海水比想象中要蓝，只是这个季节海上浒苔太多，影响整体的美感。
礁石上满是拍婚纱照的新人，小小的一处礁石上居然有四对。",4.3,2015/08/17,0
171,就在八大关，沙质一般，但是位置非常好，浴场也挺大的，很多新人在那边拍婚纱照，没有门票，周边交通方便，吃喝，都有，度假疗养，散步都挺好。,5.0,2018/07/04,1
172,这个季节水还有点凉，但并不妨碍我玩水的心～从八大关出来就是海水浴场，阳光很好～水比天还蓝～,4.3,2017/06/05,1
173,第一次看海，觉得很震撼，还脱鞋去玩了，天气好，不冷。就是呆得比较短就走了。还想再去。没有蓝天很遗憾。其实海水比较干净。还是很好了。,5.0,2016/11/05,5
174,这个景点挨着我们住的疗养院，带孩子过来玩沙子，早上过来的，到中午时候开始落潮，水面上薄薄一层海水，脚底一层细沙，水面上跟着海水退朝，跑来跑去追逐的小鱼、寄居蟹，我想这也是孩子爱这里的原因吧。,4.3,2016/10/10,2
175,沙子确实很细腻，有可能因为被投诉所以整改了，厕所门口加了两个可以冲脚的水龙头。就是水草太多了，有点美中不足。,4.0,2019/08/19,0
176,中午时间去的比较早，所以人比较少，跟六浴场比起来人真的少太多，边上好多拍婚纱照的，风景太美了，观光栈桥上还有一家咖啡屋，坐海边吹着海风，看看海景，喝杯咖啡太美了值得去,4.0,2017/08/10,3
177,就在酒店附近的浴场…到了晚间就会有很多人在那边游戏玩耍…特别是周末…沙滩还是比较细腻的…会有专门的人员在那边负责浴场安全问题…玩玩水还是不错的选择,4.0,2017/08/04,2
178,第二海水浴场就在八大关里边，和花石楼特别进，能够在二浴看到，二浴的沙质算是最细的了吧，踩在软软的沙滩上，远远的海浪扑过来，咸湿的海风一切都那么美好,4.3,2016/09/19,2
179,去青岛旅行，玩了第一、第二、金沙滩，讲真，第二最让我满意，第一人太多，海滩上石子也多，没办法光脚走，而且近海岸的海水太脏了。金沙滩我是傍晚去的，人依旧跟下饺子似的，不过沙子细多了，就是近海岸跟第一一样，各种垃圾。第二地方小点，人相对少点，不过沙子又细又干净，海水也明显比前两个清澈了很多，海滩上垃圾很少，更衣冲水的地方管理也比较完善！,4.3,2017/08/02,1
180,在海水浴场的门口，有穿着卡通形象衣服，带着卡通头套的人会要求和你来合影。这时就必须注意了：拍完照之后他们会要求付合影的钱。如果你没有付钱，那周围会有他们的同伙一起走过来向你催讨。结论是：千万不要合影，即使他们主动找你，坚决要拒绝。不知道现在被取缔了没？,4.3,2017/07/08,7
181,"旺季门票2元，更衣洗澡都要另收费，紧邻八大关和花石楼。
人不算多，但也不少，当然比起栈桥和鲁迅公园的浴场人少得多。拍婚纱照的情侣很多。
8月的下午阳光还是太晒，在沙滩上走了一会儿就热得不行。但风景很好，蓝天碧海黄沙，孩子们欢声笑语。",4.3,2015/08/21,3
182,"深蓝色的浪漫 被花石楼和蓝色小屋包围着的海水浴场
与第一海水浴场相比，沙滩面积较小，却因浪小而吸引游客。浴场相连八大关及花石楼，先天已见景色优美，夹伤后天于海滩旁所建的深蓝色小屋，遥遥望去只见一片悠闲写意、令人开怀的蓝色浪漫。如果天气晴朗，小屋与蓝天白云更仿呈海天一色之美，令人陶醉。",5.0,2015/04/21,3
183,免费的大众浴场。走在沙滩上沙很细很柔软。瞭望广阔的大海感受一阵阵的海风吹过来。兴趣很舒畅。沙滩上有游艇可以出海感受下。可惜就是时间短了。,4.3,2017/06/12,2
184,第二剧场比第一海水浴场小人也少，比第三海水浴场大，洗浴30/人，门口要收两元钱门票。建议四点以后等太阳稍落下再去，要不然会被晒的？！,4.0,2016/08/19,4
185,美美美美美，很美很美美美，很美,5.0,2017/09/25,1
186,就在八大关旁边，以前都是住八大关有钱人过来消闲的去处，环境清幽，沙滩比第一浴场好，好像下午六点后就不收门票了。,5.0,2014/07/18,7
187,这个沙滩～～～我真的无语了，除了免费外并没有好感，7月11日去的，更衣室什么竟然都没有开放，洗手间洗手的水都没有。小卖部也没有，想买一瓶水冲一下都不行，真不知这事什么鬼地方，你说是冬天也就算了，这天气都不开放。前天来没有那么多海藻的，第二天再来，尼玛～～～满个沙滩都是，根本没办法玩啊。我大广东随便一个沙滩都要比它好，只是孩子喜欢没办法。,4.3,2018/07/11,2
188,说实话，第二海水浴场真的是一般化，海水比较脏，而且沙子没有黄岛的戏，但是这边交通比较方便，玩的人还是比较多的。加上周边有许多吃的东西特别好。,4.3,2017/10/15,3
189,晚上沿着第二海水浴场往栈桥那边走，一路看着对岸景色，各种建筑的霓虹灯，和倒映在水上的光影交相辉映，特别漂亮！！听说第二海水浴场是几个海水浴场里唯一收费的，不过也不贵就几块钱，要是天气再热点下海去玩玩水就太棒了,4.3,2016/10/16,2
190,原本以为二浴真的环境比一浴好，结果是大失所望！首先是环境，进去每人二元门票，澡区很小，有蓝澡，水很脏，人也不少！价格上，同样的泳圈，买和租二浴都贵不少，我们在一浴和二浴都买过；冲水和一浴一样，30，而不是网上说的10元！时间上五点半以后就不开放了！服务上觉得差不多！,3.0,2016/08/08,13
191,"在八大关里面，沿路上回经过第二海水浴场。
第二海水浴场是需要收门票的，2块一人。但让我觉得比较坑的就是，要是要游泳就得去更衣室换衣服，换衣服要收20块钱一次，就算是冲脚也要5块。这让我十分的震惊，本来游泳的兴致也没了，就下海玩玩水就好。
四个字形容：水清沙细
让我哭笑不得的就是，为了让游泳的人去付钱进更衣室，浴场内的洗手间连一滴水都没有，根本想洗手也不行我也是呵呵了",4.3,2015/08/28,4
192,这离八大关特别近，游走完八大关再去海边玩个水 踏个浪，那是相当不错，有沙有石有栈道,5.0,2015/08/22,0
193,个人很推荐这个浴场，其他浴场边上很多浮萍or海草，这个浴场我们去的时候很干净，周围有人管理，游玩设施很少，都被安排在另一边，这样可以在海边随意玩不受小商贩打扰。,4.3,2015/07/19,0
194,第二海水浴场紧邻八大关，距离市中心也不远，海水清澈，沙子也比较细腻，岸上一排排的冲洗室、更衣间，方便游客，下海不用钱，冲水需要买票，有个小码头供游人走到中心照相，这里也是新人婚纱摄影的首选地，一排排的新人跟拍集体照似的，身着婚纱在岸边等着，盛夏时分可以选择到这里玩水、度假，再到八大关散步，避暑，要进入海水浴场前有宾馆和餐厅。,5.0,2015/05/01,2
195,真的很好。适合带孩子玩沙子，沙滩沙子很细，海水中午还不算凉。有机会还会再来，,5.0,2015/10/13,2
196,位置好，就在八大关，交通方便，沙质水质一般，很多新人在此拍婚纱照，岩石上都是牡蛎生蚝壳，免费，踩踩沙子泡泡海水挺好,5.0,2018/07/06,0
197,去的时候需要收2元门票，堤岸的另外一边风景比较美，这边是很多当地人带着孩子学游泳，另外一边年轻人抓螃蟹小鱼较多。,4.3,2015/09/19,4
198,这里的沙子很细腻，人少，比第一海水浴场好玩多了。玩够了之后，可以在八大关步行，非常舒服。就是青岛的出租车非常难叫，一听路程不远就拒载，然后告诉你，你要去的地方很堵，最后发现根本就不堵。,4.3,2017/05/28,2
199,宽广的海域，一望无垠的大海，在这里沐浴在大海的怀抱，成为大海的一份子。合理的安全提示和警戒线的布置，让我安心游走在大海的胸怀,4.3,2016/09/22,3
200,门票两块，很晒，建议进去的人一定一定要做好防晒措施，离八大关景区很近，可以说隔壁，建议这两个一起游玩。,4.0,2016/08/27,2
201,八大关附近的第二海水浴场人不多，水很清。,4.3,2019/06/30,1
202,海水浴场位于八大关景区 ，景区的海滨就是第二海水浴场。外地游客多数是为了游览八大关景区内的古建筑 ，游泳下海的人多数是本地人 ，远远的看 海滩还不错,4.0,2017/08/24,2
203,其实除了人多都很美！美美美，第二水浴场比第一水浴场要干净些，人相对少一些，趣味风景多一些，沙子很软！,4.3,2017/04/11,0
204,青岛的海水浴场比较多，我们的旅游路线是在这里租自行车，然后骑车沿着海边玩，逛八大关那片景区。这里有双人自行车租，不过感觉这个不方便，所以我们一人一辆，就算淡季，价格也不便宜啊，也大概要10块一个小时了，可想而知旺季是如何的杀猪了。海水浴场还是很不错的。出游那天天气也很好，沿途看到好多拍婚纱照的情侣，这边又是近花石楼和八大关，当然人气更集中，不过风景确实很好！！,4.0,2014/12/18,3
205,从第一海水浴场沿着一条木栈道走过来的，沿途看看海景，吹吹海风真不错。就是第二海水浴场的绿色海草比较多，我们在沿途的礁石旁看惊涛拍岸，还是很壮观的。好多人在拍婚纱照，确实有气势。,4.0,2016/07/29,2
206,"众多的良好海水浴场大概是上苍赐予青岛特殊的馈赠吧？
来青岛，海水浴场一样要来的哦。
而且交通很便利，火车站有直接打到海水浴场的公交车的。",5.0,2014/10/09,0
207,第二海水浴场离八大关花石楼很近，走一会会就能到。岸上有很多大大小小的礁石，走起路来不方便，但是可以坐在石头上吹着海风看着海，感觉很棒。,4.3,2017/08/29,2
208,这里简直就是小孩的天堂，玩得那叫一个开心，只是个人觉得沙子不好！总的感觉还是不错的！但是冲脚冲澡收费有点不能接受！,4.3,2016/09/14,1
209,青岛海水浴场很多，如果亲子的话个人觉得第二浴场还是很合适的，离地铁不远，穿过八大关就到，而且淋浴是热水，不会感冒。海水不算很干净，但是比一浴人少。,4.3,2018/08/13,1
210,干净，在八大关下边，旁边就是花石楼，值得一去！,4.0,2016/09/20,2
211,在八大关，花石楼的旁边，海水不错，比第一海水浴场要干净许多，但是要通行证，不是开放的！,4.3,2015/09/10,0
