,评论,得分,时间,点赞
89,我觉得还可以啊，这里的景色还是挺美的，尤其是蛮有气氛的，旁边有很多高楼大厦，住宿什么的也比较方便，还有音乐喷泉，特别有意思的。,4.4,2020/01/17,0
90,青岛石老人，海水浴场，沙质细腻，空气好，也是市区海水浴场里面人比较少的，因为本身本地的人不会太多，外地游客也很少会来这里，所以，比较清净一些！,4.4,2019/04/07,3
91,"几日前的大风把沙子吹的到处都是
环卫工人正在集中清理
灰蒙蒙的天气加上咸湿的海风
虽穿了外套还是感觉有些寒冷

海上的摩托艇运动没几个游客参加
零星也能看到几个游泳的勇士
海浪很大，也阻挡不了大爷们海钓的热情
海滨步道有点长，闲来无事的走走也还不错",4.4,2021/05/12,0
92,"青岛的石老人声明在外，但是石老人公园却很少有人去过，去转了一圈发现真是人少景美的好地方。
【景点攻略】
详细地址：崂山区崂山路1号石老人观光区

交通攻略：公交或地铁2号线均可直达，旺季停车不便，不建议开车前往

开放时间：07:30_17:30

门票价格：成人60元，学生半价，60岁以上老人半价，70岁以上老人免费

亮点特色：有山有水，可登山可看海，一眼尽收石老人石柱，

小Tips：部分山路陡峭，做好防护。全程2小时可游完。",4.4,2021/05/05,0
93,"如果去青岛，请一定在某个早上早起去看看日出吧，那是一种新生，就像我看到日出、大海、人们的背景，种种元素组合，我不禁欣慰的笑了，这就是探索世界的快乐。

日出攻略
地址： 石老人海水浴场 
日出：5:30-6:00（我是四月份去的，大概在这个时候，你可以查看一下到时候的日出时间）

注意tips：
🩴穿拖鞋！！！！这一点感觉不重要，等你到现场你就知道有多么重要！
带三脚架，如果你要拍摄一定带一个分量比较重的三脚架拍延时，不然浪花一定把你的机器冲倒。
四月份去的时候早上天气很凉，记得穿外套！

看日出真的太幸福了，或许别人理解不了你五点起来蓬头垢面出门看日出的幸福，但如果你体会过这种橘色在眼前，那种幸福是溢于言表的。


青岛｜石老人海水浴场｜等一个日出",4.4,2021/04/28,0
94,"新晋咖啡店|叁壹陆咖啡，也是一家可以阅读的简易书店
特别适合白领来发呆、看看书、喝喝东西

位置:
香港东路316号弄海园4号楼1号 弄海园海景酒店 
很好找，弄海园内可停车，可以问老板要停车券

[薄荷]环境:
整体风格简约田园风
温馨，舒适，整洁，有家里咖啡店的亲切感

[服务铃]服务:
老板娘人很实在，超热情，一看就是很善良的人。

|黑茶^|Dirty^
饮品性价比很高，口感也不错。

亲测感受
巧合的穿了同款桌布色。红绿色西装。
适合白领边工作边喝东西，也适合好友来喝个惬意下午茶。",4.4,2021/04/25,0
95,"
海上•日出 

 石老人海水浴场的日出层层雾云也遮挡不住这万丈霞光
答应我 一定要去看一次[haha]
不要辜负这美好时光[太阳][太阳][太阳][太阳][太阳]
#城市潮能力##人民美好生活##石老人日出##遇见美好##自然风光#",4.4,2021/04/12,0
96,"青岛首个露营慢生活集市
#03""CHILL GALA CAMPING#
2021春季的第一个集市，就选在山海边儿的房车营地。70+潮牌汇集，这是一场关于潮玩、关于露营、关于时尚、关于极限运动的市集。各类网红、潮人，来青岛旅行，周边游的，或者带娃到石老人挖沙的，可以去看看哦~

时间: 
2021年4月9日-4月11日(周五六日,三天两夜)
每天都可随时购票进入，24小时狂嗨
 
场地: 
青岛崂山区石老人沙滩房车营地
香港东路380号 索菲亚大酒店马路对面小路进入，可停车

内容:
风格露营,乐队派对,生活风格市集,极限运动互动交流体验

购票: 
单人单日-59套餐
露营贴纸1包；单人单日入场(不含过夜)
单人双日-99套餐
露营T恤1件,单人双日入场(不含过夜)
单人帐篷露营位过夜-199套餐
露营套装(含环保袋1个+T恤1件+啤酒券1张)；帐篷露营位入场，可带一名15岁以下儿童
单人AUTO露营车位过夜-299套餐
露营套装(含环保袋1个+T恤1件+啤酒券1张)；露营车位入场,可携带一名15岁以下儿童

装备:
可以自带: 帐篷、睡袋,、烧烤架、餐食等露营装备
也可以到现场购买或租赁
 
体验:
青岛的第一个露营集市，有风格露营、房车式SHOW ROOM/生活集市、音乐啤酒、美食咖啡、可爱萌宠、极限运动等各类互动体验。
背靠金沙滩，潮人聚集，蛮有新意，主要是有一群有趣又志同道合的小伙伴
很多网红、自媒体、音乐人、潮人、极限玩家前来打卡，更有很多带娃来体验房车和露营的家庭
 
TIPS：
集市售卖的吃的品种略少，只有四辆餐饮车，如果想露营或者多玩会，餐食基本要靠自带哦
4月的青岛还是略冷，风大，需要穿个厚厚的压风外套
集市一共三天，每天的主题活动不同，还有音乐派对，注意查下每场主题活动的活动时间


青岛旅行|露营|房车|音乐节|集市|青岛市集|音乐派对|潮玩|极限运动|时尚潮流|青岛摄影|拍照姿势",4.4,2021/04/10,0
97,"
美食博主上线了！

总是有小伙伴让我推荐青岛有什么好吃的本帮菜，今天就给大家推荐一个！

我们自己常吃、外地好朋友来青岛必带去吃、环境高雅、味道正宗、服务热情，特别适合请客、旅行来吃美食的餐厅——味莊

这个餐厅相对来说名气在外地游客里不是特别的大，但是在某软件的青岛地区点评榜上常年位居前几！

他们家在青岛有很多的分店，每家的装修风格都不一样，但是环境都非常的好哦～

我们经常去的是石老人店，就在石老人海水浴场对面，坐在靠窗的位置就可以看到对面的海景！

几乎菜品都不回踩雷，招牌烤鸭、老青岛红烧肉捞饭（阿崔的最爱，减肥是别想减肥了！太好吃了！）各种海鲜类的菜都很好吃，而且量也很足，基本上四个人点五的菜都是吃不完的～

人均的话大概就是在100元左右

而且他们的分店几乎都在青岛几个区比较核心的位置，无论在哪个区玩，去店里吃饭交通都很方便～

 带大家一起发现更多好玩、好吃的美景、美食！",4.4,2021/04/06,0
98," 石老人海水浴场 
匀匀海风
灼灼青光
层层海浪勾勒沙岸的裙边
跃跃千雪抚平沙野的浮躁

一番海路
一程美好
来看这浪淘不尽的沙
 风吹不散的清
 星画不完的夜
以及精卫填不绝的海
 
 

你我面朝大海 
只待春暖花开
海会记住爱情
还汇筑情永恒


请留给我你的面容
愿与你共度叁千千
请舍给我一丝缘分
愿与你共度这扉页",4.4,2021/03/31,0
99,"hello大家好，今天再来推荐一个好玩的溜娃拍照地，亲身感受了，才知道有多美，一次又一次给我惊喜的青岛，美的如诗如画，什么济州岛，小镰仓，都比不过她的美丽。
坐标：青岛市崂山区石老人海水浴场，导航
花神书咖，沿着海边往东走几步就到了。停车可停在景区停车场或者金狮广场。
特色：一个白色的小房子，坐落在开满芦苇荡的小路上，搭配着大海和蓝天，特别有情调，安静的午后，坐在芦苇荡上静静的看着大海，那感觉棒极了。
溜娃：石老人海水浴场区域很大，除了赶海挖沙子，海边的儿童乐园也颇为有趣，免费的溜娃圣地，有秋千，独木桥，单杠之类的玩乐项目，夏天的夜晚还有音乐灯光喷泉，很漂亮。

“我从沙滩迈上岸边的礁石，在那儿坐了一个半钟头，从夕阳夕照到夕阳西下，再到城市的万家灯火，我一直这么看着，心里想着：青岛这座城市太好了，作为青岛人真幸福！”
爱青岛，让青岛更美好！",4.4,2021/02/26,0
100,"虽说已经立春，但今天突如其来的一场小雨雪一下子把青岛拉回了冬季模式。这个季节的海边，风大浪急，相比夏天的炙热，多了一份清冷和安静。适合一个人走一走，会爱上落日余晖，爱上紫粉色逐渐染满天空的感觉。

这是开始写看海攻略的原因，记录现在，也为即将到来的夏天做准备。待到春暖花开，这里又会是另一番风景、另一种感受。第一篇，通往海边的栈道——崂山滨海栈道。

路线途径：

雕塑园——规划展览馆——石老人海水浴场

交通出行方式：

可乘坐公交104路、110路、125路、301路、304路、321路在海青路站或乘坐地铁2号线在海安路站下车，步行前往即可。

游玩时间：3-4个小时

第一站：雕塑馆

是一座面朝大海的展览馆、一个可以发挥想象力的艺术空间，让美学和艺术进入日常生活。室内分为上下两层，建筑风格特别，会定期举办不同主题的展览。整个雕塑园里环境非常好，依山傍海，“牛年看牛”，室外展区也增添了许多牛主题雕塑，有时间到这里走走还是不错的。

位置：崂山区东海东路66号

开放时间：周二至周日的9:30-16:00（周一闭馆）

最新展览：

犇跑2020·公共艺术在行动暨第二届精品架上雕塑作品典藏展

今年是牛年，“犇”作为“奔”的异形字，也有疾走、跑的寓意，所以此次展览的大多数藏品都以牛为元素。

闭展时间：2月28号

温馨小提示：参观免费。戴好口罩，出示健康码，配合工作人员测量体温就可以入内参观了。

第二站：规划展览馆

从雕塑园到规划展览馆的这一段路，风大、浪急，礁石多，这个时候远处的浮山时常会笼罩在雾气中。如果恰逢周末，能看到许多父母带着小朋友来到这里，支起帐篷看海、放风筝。这段路也是骑行、健身人士的必经之路，很适合散步游玩。

关于拍照：

展览馆门前正好有一个湾，停靠了一些渔船，可以走到旁边探出去的大坝上拍照，当然涨潮的时候不要过去，浪大会很危险。

走累了可以坐到台阶上休息一下，那里能够看到前方石老人海水浴场的全貌，有一种岁月静好的感觉。

第三站：石老人海水浴场

如果你喜欢干净的沙滩，喜欢吹海风，喜欢安静、一望无际的感觉，就来这里看海吧。夏天的时候可以下海玩水，冬天就沿着木栈道或者到沙滩上走一走。

周边设施：

有滑梯、跷跷板等孩子可以玩的游乐设施，也有书吧和餐厅，散完步不如点上一杯咖啡看着海浪品一本书，享受惬意的时光。

关于拍照：

站在沙滩上可以拍到远处大自然鬼斧神工的杰作“石老人”，广场上有大型雕塑，栈道边有许多白色小木屋可以作为拍照背景，推荐来这里看日出和日落。

面朝大海，盼春暖花开。",4.4,2021/02/24,0
101,"在青岛的第四天就发现这个超级出大片的地方。不管是手机还是相机都可以拍出超好看的照片。天气好的话，外面天空就会很蓝，拍出的剪影真的太美了！去之前，赶快收藏好这一份拍照攻略吧，不做好攻略可能不太好找喔～

地点｜青岛石老人观光园
地址｜青岛市崂山区石老人房车营地（要定位这里）

这里有个著名的石老人的礁石。海边周围也有很多礁石洞穴，正对着的就是比较完整的洞穴，旁边也有其他小洞穴，帮大家试了两个机位，确实还不错。

拍照攻略
1、从洞穴里网外拍，拍出人物的剪影。
2、姿势是可以自由走动，进行抓拍，或者眺望远方。
3、特别推荐情侣来，两个人往那一站，拍出来的都很好看。
4、周边还有海滩、小岛屿，走一路拍一路吧。
5、天气好的话外面天空是蓝色的，当然可以用P图软件P一下。

Tips：
去这个洞穴拍照的时候，一定要提前查好潮汐时间，我当时去拍的时候差不多五点左右。

建议收藏好这个小众拍照地
趁着好天气约上朋友去拍照吧
后面继续给大家分享“青岛的美好”
愿把这座城市好看、好吃、好玩的和你分享
更多小众拍照地请移步主页
期待和你在青岛相遇～",4.4,2021/02/22,0
102,崂山这边一次来，没想到这里的沙滩还是挺不错的。最喜欢就是这里住宿吃饭比较方便，而且还有一个音乐喷泉，小孩子玩的地方也有。,4.4,2020/03/12,0
103,去的时候人很少，沙滩很干净，海水也很清澈，去的那么多浴场里最满意的。不过沙滩上又快艇要慎坐，把我们停到海中间软磨硬泡的让一个人加了二十块，我们两个女孩不爽也不敢说什么…带孩子去的推荐这里，天气好，十月去人少下水一点也不冷,4.4,2015/10/19,29
104,"台风过后的青岛海滩还是因为影响尚在封闭的！海天一色却是非常的阴沉！看上去实在是不怎么好看！但是总比到了青岛不踏海的要好吧！这个石老人海水浴场还是人算少的！环境还是不错的！
【景色】
【趣味】
【性价比】",4.4,2019/08/17,0
105,面朝大海，春暖花开。石老人海水浴场是青岛市区最大的海水浴场。正对着海尔路，青银高速直接下来。交通十分方便。海水水质好，沙滩柔软细腻。,4.4,2019/04/13,3
106,感觉跟韩国釜山的海云台挺像的。,4.4,2020/09/27,0
107,青岛的海水浴场有哪些呢？不得不推荐石老人海水浴场，风景非常美，也很好玩,4.4,2020/05/30,0
108,青岛比较好的海水浴，干净整洁，管理夜不错,4.4,2020/01/25,1
109,听说这个海水浴场挺好的，我们就特意坐公交车赶到了那里，而且也有地铁，非常的方便，这边有一些建筑离海边，所以说景观来说还挺好的，上面有一个音乐喷泉，特别喜欢这里包括有一些玩的东西。,4.4,2019/11/30,0
110,说实话 我更喜欢更新前的石老人浴场。不喜欢现在商业化人那么多的海滩。我喜欢一进去就是沙子，现在一进去是塑胶道。。。往里再走再走才是沙滩,4.4,2020/01/05,0
111,晨跑打卡点，非常适合看日出，海边栈道非常漂亮,4.4,2020/02/08,0
112,石老人海水浴场位于崂山区海尔路南端，大唐渔宴以东，是青岛市区最大的海水浴场之一，石老人海水浴场在这个季节有点浒苔，对游泳的人不太方便，对拍照而言，多了一点色彩。,4.4,2019/07/27,2
113,石老人海水浴场沙滩，很细腻，非常的美，如海，天一色的感觉，整个，海水浴场相对来说，人不多，并不是像其他海水浴场，每年旅游季节的时候，人满为患的感觉，也是市区闹中取静的一个海水浴场！,4.4,2019/03/27,1
114,挺不错的一处景点，讲述着石老人的传说，沙滩面积挺大，儿子九点多到的，不间断一直玩沙子，玩到下午一点，才上来吃午饭，真的很适合亲子，这里的沙子相对于青岛来说，不算很细，可能前两天被金沙滩的沙子惯的，哈哈，但孩子玩得很开心，有时间可以往前有点，爬山上石老人观景园，山上的海景应该更漂亮，总体来说，这里很适合亲子，值得一游,4.4,2017/10/06,15
115,这是我第一次来青岛，但是看海不是第一次了，因为我大学主修航海技术专业。主要是因为老父亲没见过海所以领他去看看。感觉还不错沙滩很美，比大连的石滩好看，海水也很清。比较遗憾的是，去青岛之前脚受伤了只能穿个拖鞋套个塑料袋不能沾水。很遗憾没能下去游一圈！,4.4,2016/07/14,50
116,石老人海水浴场！ 这边人感觉比金沙滩的还要稀少！环境是我这几天去过青岛各大海浴当中最好的！首先商贩也就两三个~都是卖泳衣沙滩鞋之类，然后就是快艇销售点（搭伞棚的那种）两三个。再就是视野非常广阔的海滩了！人又少，真不错！,4.4,2014/06/28,24
117,石老人海水浴场，真的很不错，干净，敞亮,4.4,2020/04/13,0
118,海滩很大，沙也不错，浪也比较大。,4.4,2020/02/02,0
119,环境很棒 晚上夜景真的好美 值得去,4.4,2020/06/29,0
120,青岛石老人海水浴场，风景优美，是市区几大海水浴场里面相对来说，游客和本地市民都比较少的一个海水浴场，因为在青岛的崂山区，位置很方便，现在有地铁二号线可以直达，交通很方便！,4.4,2019/04/18,3
121,这里不仅有沙滩，还有so coffee，还有小型的活动场地…夏天还有喷泉，已经是崂山区人民很喜欢去的场所之一了,4.4,2019/12/07,0
122,去过的海水浴场比较多了，湿冷了，因为比较远，所以说也没有去。这次专门跑去看了一下，刚到那里就看到有一个音乐喷泉，虽然不大，确实带动了整个的气氛。,4.4,2019/11/27,0
123,冬天的青岛石老人海滩，适合看日出拍日出，可惜好几次没看到，希望下次有机会看到日出吧！即使是阴天其实也挺美的，别有一番风味！,4.4,2019/01/11,1
124,青岛石老人海水浴场位于山东省青岛市崂山区海尔路南端，大唐渔宴以东，是青岛郊区最大的海水浴场之一，石老人海水浴场，左端海中巨石即为“石老人”，成为集度假、观光旅游、海上活动、沙岸活动、休闲文娱为一体的综合性旅游度假海滩。,4.4,2019/08/08,1
125,"石老人海水浴场位于崂山区海尔路南端，大唐渔宴以东，是青岛市区最大的海水浴场之一，石老人海水浴场，左端海中巨石即为""石老人""，成为集度假、观光旅游、海上运动、沙滩运动、休闲娱乐为一体的综合性旅游度假海滩。",4.4,2019/05/01,1
126,还是第1次来的这个浴场刚进来的时候有一个非常大的广场上面有音乐喷泉，还有小孩老年人的设施，还是挺有气氛的，听着音乐看着大海蛮有感觉。,4.4,2019/10/10,0
127,没有门票而且景色不错，周围有许多表演，书吧咖啡厅,4.4,2020/05/03,0
128,经典的海水浴场和旅游景点，开阔的海滩，沙滩细腻干净，人少，环境佳，适合亲子、情侣出行。离市区20公里路程，叫辆专车前往方便。去的时候海浪较大，没法下海游泳，踏浪很不错。,4.4,2018/10/07,2
129,青岛石老人海水浴场，风景非常优美，也是市区相对游客和本地人去的都比较少的一个旅游景点，空气非常好，海景也不错不错，空气清新。,4.4,2019/04/14,2
130,"每年的正月初一，我们一家四口都会去海边看日出，迎接新年的第一轮红日。

这不仅仅是一种仪式感，更是对美好生活的期许。无论在凌晨还是夜晚，在山顶还是海滩，每当我在城市中漫游拍摄时，我都会感恩现在拥有的一切。前半生为职业打拼，后半生为理想奋斗！可以做自己喜欢的事，实现自己的价值，即使微不足道，但那是属于我的，属于我们的！

【景点攻略】
详细地址：青岛石老人海水浴场，崂山区海口路287号

亮点特色：日出前半个小时到达，海天一色，海鸥从海面飞过，运气好可以拍到海鸥飞向太阳的照片。

小Tips：航拍时可垂直拍摄，海水和沙滩的色彩形成鲜明对比，效果极佳，同时注意构图，可沿着海岸线平行或对角线构图，竖拍的画面更震撼。",4.4,2021/03/19,0
131,沿着金鼎广场走700米的样子，石老人海水浴场尽在眼前，浪花温柔哒打着拍子与沙子演奏最天籁哒和声，下午哒阳光撒下一片金黄于沙滩，过度到海里的一部分，渐变银光闪烁，如银河般。心胸随着海浪起伏无限阔达，海浪追来像一个大大的热情的拥抱，浇灭了生活所有的委屈与无助…面朝大海，心生温暖,4.4,2018/11/18,0
132,初夏去的青岛，天还稍微有点凉，不能下海游泳，只能在海边吹吹海风。暖暖的太阳晒在身上，徐徐的海风吹来，看看波澜壮阔的大海，所有烦心事似乎都能烟消云散。走在松软的沙滩上，即使灌了一鞋沙子你也可以不在意，这是一种馈赠，一种体验。,4.4,2018/10/20,0
133,青岛是我国非常有历史沉淀的为数不多的海滨城市。黄海水质比起内江化的东海沿海流域已经算是很好了。国庆节青岛著名景点人太多。我们选择石老人海作为避开人流的策略非常成功。撑一把沙滩伞。孩子们在这里挖沙一整天。还有简易游乐场。二号地铁线直达。非常棒。,4.4,2018/10/09,0
134,免费浴场，海水不错，冲洗都有，很方便。,4.4,2021/01/10,0
135,第一天去的就是石老人，坐车比较方便，因为是旺季，人很多，海边沙子很细腻，就是卖的东西比其他浴场贵很多，第一海水浴场租个才十块，这边要六七十，比较坑，建议自带,4.4,2017/01/22,27
136,去的时候正好有虎藓，景色打折扣，不过还好啦！租帐篷是360.当然去的越早越便宜。中午那会就400了。泳圈之类的千万自己带那里卖的特别贵！打车20多很便宜。玩累了就回宾馆睡觉~zZ还是挺推荐的,4.4,2015/08/09,24
137,是青岛最大的海水浴场，沙质不错，沿着海滨步道，周边景观不错，夜景很好,4.4,2020/08/01,0
138,石老人海水浴场去年以来建得越来越好了，有儿童乐园、篮球场、网球场、咖啡店、元宵节的花灯等等，不愧是“城市客厅”，在细节的设计也很贴心，设计了微信扫码的冲脚池，非常方便。,4.4,2019/03/11,1
139,大家青岛旅游时来这里看看吧，有大海有书店有咖啡厅有孩子玩的场地～,4.4,2020/02/06,0
140,这里也是青岛必打卡的地方噢，有海滩有美景有活动场地有书店～,4.4,2020/02/25,0
141,还好，景色一般，晚上散散步是可以的,4.4,2020/06/05,1
142,这里的浴场比第一浴场好很多，沙子很细，很适合带孩子来玩,4.4,2019/10/02,0
143,青岛本地居民私藏景点来啦！听我的，这么玩绝对不会错！,4.4,2021/07/05,0
144,沙滩不错，沙子比较细，人不多。,4.4,2019/10/21,1
145,石老人海水浴场是崂山区的海滨浴场，人气旺，以前啤酒节就在石老人浴场附近，现在搬迁去黄岛了，不过游客还是络绎不绝，本地人也很多！,4.4,2015/12/22,10
146,如果你来青岛，我才不会带你去人挤人的栈桥！,4.4,2021/07/06,0
147,北方人的海，夏天人特别多，但没有南方海漂亮,4.4,2019/09/15,0
148,石老人海水浴场，风景特别优美，尤其是晚上的夜景，真的是太美了，交通现在也很方便，周边有很多公交车，尤其是还有地铁，直达青岛老人海水浴场，水质很干净，沙子也挺细的！,4.4,2018/09/14,0
149,去的时候人很少，交通便利！周边就有商城！,4.4,2019/09/27,0
150,石老人海水浴场的风景很优美，尤其是在上合峰会之后的夜景，真的是美轮美奂，简直是太美了，非常棒，尤其是在海边的那个石头，上面的灯光秀，真的是美，大家看一下视频吧！,4.4,2018/10/27,0
151,这里的石老人海水浴场是青岛最大的海水浴场之一。在夏季非常适合各地游客来次游泳。左边的海中巨石就是所谓的石老人，在黄昏时的海水浴场特别好看，落日渐渐地在茫茫的大海中消逝。建议大家下午2点以后去那里游泳，刚好可以赶上黄昏的美景。,4.4,2017/05/19,21
152,石老人海水浴场位于崂山区海尔路南端，大唐渔宴以东，是青岛市区最大的海水浴场之一，浴场全长达3公里，浴场水清沙细，滩平坡缓。改造后的海水浴场将由滨海步行道贯穿始终，并以此为主线串起度假海滩、欢庆海滩、运动海滩、高级会员海滩等4个高质量沙滩活动区域，成为集度假、观光旅游、海上运动、沙滩运动、休闲娱乐为一体的综合性旅游度假海滩。,4.4,2017/04/18,14
153,石老人是免费的浴场，离青岛市区有一段距离，但相对来说人比较少，而且沙滩很漂亮，金黄色的沙滩沙子很细，面积很大。我去的时候是在六月份，海里还有绿藻，所以沙滩上人不是很多，远方就能看到石老人，据说石老人看日出是很美的，可惜当初去的时候没看到，希望以后能再去看看。,4.4,2016/02/01,28
154,"石老人海水浴场就是石老人国家旅游度假区.此地沙滩柔软平缓,视野开阔,是青岛人夏季游泳的好场所.不过路较远,途中耗时较长,除了夏季之外,一般外地游客也不必要专程前去.许多配套的服务,休闲场所除了夏季,也不开放.",4.4,2015/04/22,15
155,青岛非常知名的景点，有停车场，环境优美,4.4,2019/10/04,0
156,石老人海水浴场的水质很好，沙子也很细，现在坐地铁特别方便，地铁二号线直达，站名就是石老人海水浴场站，特别方便，现在是冬天，所以海上的人不是特别多，空气也不错。,4.4,2018/12/25,0
157,青岛石老人海水浴场，位于青岛崂山区，风景优美，海天一色，海水特别清澈，沙子很细腻，游玩的人不是特别多，因为距离市区相对较远，夜景特别好看！,4.4,2018/11/07,1
158,夏天游泳好去处 海水水质算是相对不错的,4.4,2019/09/16,0
159,非常好，值得去，景色优美还有灯光秀,4.4,2019/10/18,0
160,青岛石老人海水浴场，水质很干净，非常不错，现在尤其是晚上的夜景，非常的美，有一天晚上，偶然看到，非常的，震惊，太美了，音乐和灯光配合的完美无瑕，很不错的！,4.4,2018/10/12,0
161,"石老人海滩
是因为一块长得像是老人拄着拐杖的石头而得名
但是横看竖看还真的没看出来有哪里长得像了
海滩人很少  比第二海水浴场人还少
有游客做的沙雕  也有人在沙滩上写字
静静的听着海浪声  感受渤海的宽广",4.4,2015/12/31,34
162,临中午才出门，石老人海水浴场，沙滩还行，海水不太干净，儿子第一次下海，迎着海潮哈哈笑，晚上一个人去瓶酒节逛了会，太吵，发现自己还是比较适合清吧,4.4,2019/08/19,0
163,青岛的浴场很多，石老人浴场的海浪大点，小孩子觉得很刺激，周围的配套设施不够完善，很多收费都是坐地起价，交通便利出行方便。,4.4,2019/08/14,1
164,相比人山人海的金沙滩，我更喜欢石老人海摊。人不是很多，沙滩质量好，开放性的，9点到17点可以下海游泳。24小时可以在海滩上玩耍。不过夜间涨潮，不安全。,4.4,2019/08/17,1
165,石老人海水浴场景色好，沙子很细！浴场很大，很不错，海水很清很清！特喜欢去那里玩，现在的夜景也很美，很美的灯光秀！大爱，不错不错！,4.4,2018/10/19,0
166,"大大的沙滩，青青的海水。一波一波的海浪打过来，感觉真好。海水蛮干净的，就是天太冷了，没能感受下大海，海边游玩的人不是太多
。",4.4,2018/11/10,0
167,来青岛后第一次下榻的海滩，感觉不错，沙子细腻，沙滩上的沙子比黄岛金沙滩干净，无金沙滩的白色贝壳状颗粒，但海边的沙子还是黄岛金沙滩的细腻，而且浅滩没有黄岛的长，黄岛适合玩水，而这里更适合游泳，海水清澈！,4.4,2016/10/05,42
168,先去的极地门口有公交车到石老人但等车的人太多了叫了辆出租也不贵和当地人闲聊石浴在所有青岛浴场里浪是最大的眼见为实啊到的时候中午那个浪大啊有洗脚的水龙头一元钱20秒真会做生意没带拖鞋也没关系了沿这海边走走很舒服对面做公交直达市区,4.4,2015/08/21,0
169,"石老人海水浴场滩平坡缓，很多人认为海水比市区里的几个浴场更清澈，沙细浪大，可以玩水冲浪。而且这里人更少，空气更为清新、沙子也更细，赤脚踩在上面软软的，很是享受。抛开一切烦恼和压力，迎着海浪high起来吧！
      出租泳具太贵，一个游泳圈出租就要五六十块钱。建议自带游泳圈，有收费充气的地方。准备下海前，一定要再次涂抹防晒霜，否则晒伤的皮肤再被海水浸泡，很容易受伤害！如果需要坐公交车返回市区的话，建议避开高峰期，否则被堵在路上，得两个小时才能回到市区，而且是站着人挤人，那滋味真心不好受！",4.4,2014/08/31,28
170,"去石老人冲浪。教练在附近开了一家自己的青年旅社。住宿90多一晚上，冲浪板一百多一天，租。
要说水质，青岛的水质都一个样，不用做太多的描述了我觉得。只不过不用门票费，旁边拍个照有一种广角的效果。还不错",4.4,2018/03/27,30
171,浴场景色一般，沙子比较粗，黄色的，，我们来时是淡季人比较少，在这里看不到海面上的日落，晚上有灯光秀，日出可以看到，还是很漂亮的,4.4,2019/04/16,3
172,去完崂山回来路上去了石老人浴场，这两个景点可以放在同一天，因为在一条公交站路上，爬山很累，爬完到海边玩一会海水还是不错的选择，建议大家带好点吃的,4.4,2017/06/06,11
173,与朋友一起带孩子来青岛洗海澡选择了这里，浴场很大功能齐全，220元租来太阳伞及桌子椅子，整整玩了5个小时，海水不算干净但冲浪太爽了。,4.4,2017/07/09,35
174,推荐大家去，人比第一海水浴场少很多！水也干净，水母，螃蟹，海肠，都能看到，当然绿藻也是大片的,4.4,2015/07/21,8
175,"就住在石老人浴场附近，下雨时沙滩上一人没有，雨后天晴才有人出现。沙滩上垃圾很多 很多的海带等脏东西
雨后的海水有点凉 没让孩子下水 只是淌水和在沙滩上挖沙子
面向大海往右走有石头，可以捞小鱼 捡小螃蟹",4.4,2014/07/30,7
176,大青岛治理的没得说，石老人海水浴场天蓝水清沙滩干净，管理到位，再没有以前的脏乱差！超赞！,4.4,2018/09/22,0
177,青岛的海水浴场太多，所以这个浴场只能说还好吧！,4.4,2019/12/05,0
178,应该是青岛市内最好的一片沙滩了，比栈桥和八大关一段的沙滩都好和干净,4.4,2015/03/26,5
179,石老人浴场公交一元就能到，傍晚出租车不好找。水质很好，感觉风浪有些大，水温比起第一浴场，第二浴场有些凉！远离闹市区，客流量稍小。但是如果在啤酒节期间，石老人浴场附近会设置啤酒节分会场，这期间，石老人浴场的人流量会暴增，尤其下午。人们会安排下午下海，然后晚上参加啤酒节活动！,4.4,2017/08/14,6
180,石老人海水浴场水清沙细，滩平坡缓。改造后的海水浴场将由滨海步行道贯穿始终，并以此为主线串起度假海滩、欢庆海滩、运动海滩、高级会员海滩等4个高质量沙滩活动区域，成为集度假、观光旅游、海上运动、沙滩运动、休闲娱乐为一体的综合性旅游度假海滩。,4.4,2016/07/11,26
181,这个浴场可以说是我们去的比较干净的海水浴场了，相对第一浴场环境也不错，而且服务也相当到位！不收任何门票，海上救护船一直在上巡逻，沙滩上隔一段距离就有一个救护小队，非常有安全感，沙滩上也一直广播着需要注意的事项！！我觉得是我去这么多次海边浴场最好的一次！海水也非常的清透，可以说是海天一色！太美了，值得去，孩子大人都意犹未尽的感觉！！！,4.4,2015/08/29,8
182,"冬天的时候去的，所以是免票的。
人不多，沙滩的沙子很细腻的。
因为季节不对，所以也不能下水。就在海边拍拍照，在沙子上写写画画，也蛮好的。
据说这里叫石老人海滩是因为有一块石头很像是一个老人拄着拐杖。
特地去看了，看了很久也没看出来到底哪里像了。
夏天的话这里总是人山人海的，因为不靠近市中心，所以海水更清澈一点。",4.4,2014/11/25,4
183,这个时候浴场已经关闭，没有了防鲨网，但正是因为这样，少了游泳的人们，以及帐篷和喧闹，反而到让我们游客可以充分近距离感受海，海浪，海的声音,4.4,2017/10/18,5
184,九月份的海水已经比较冷了，不适合下海。沙滩还是比较干净的，但沙子比较硬，一点也不松软。海上娱乐项目有很多，有摩托艇，快艇，滑翔伞，也可以自带冲浪板。,4.4,2018/09/23,0
185,这是我们这次青岛之行的亮点，海水带给孩子那么多快乐，也留下我或深或浅的足迹！石老人安安静静的立在那儿，这名字就是首诗，给来这儿游泳的人温暖，安心！,4.4,2015/08/21,0
